Key_CodePeriodDType,Code,Period,DataType,Value_Scot_Mean,Numerator_Scot_Mean,Denominator_Scot_Mean,Value_Scot_Median,Numerator_Scot_Median,Denominator_Scot_Median,Scot_NumDenAv
ENV 062016-17Real_Annual,ENV 06,2016-17,Real_Annual,0.44640625,,,0.485,,,
ENV 062017-18Cash_Annual,ENV 06,2017-18,Cash_Annual,0.4603125,,,0.48,,,
ENV 062017-18Real_Annual,ENV 06,2017-18,Real_Annual,0.45828125000000003,,,0.4785,,,
ENV 062018-19Cash_Annual,ENV 06,2018-19,Cash_Annual,0.45687500000000003,,,0.5,,,
ENV 062018-19Real_Annual,ENV 06,2018-19,Real_Annual,0.456375,,,0.5,,,
ENV 062019-20Cash_Annual,ENV 06,2019-20,Cash_Annual,0.463125,,,0.505,,,
ENV 062019-20Real_Annual,ENV 06,2019-20,Real_Annual,0.46318750000000003,,,0.5035000000000001,,,
ENV 062020-21Cash_Annual,ENV 06,2020-21,Cash_Annual,0.4293125,,,0.4435,,,
ENV 062020-21Real_Annual,ENV 06,2020-21,Real_Annual,0.42843749999999997,,,0.4435,,,
ENV 062021-22Cash_Annual,ENV 06,2021-22,Cash_Annual,0.4414375,,,0.4605,,,
ENV 062021-22Real_Annual,ENV 06,2021-22,Real_Annual,0.4414375,,,0.4605,,,
ENV 062022-23Cash_Annual,ENV 06,2022-23,Cash_Annual,0.4471875,,,0.46499999999999997,,,
ENV 062022-23Real_Annual,ENV 06,2022-23,Real_Annual,0.44709375,,,0.4635,,,
ENV 07a2010-14Cash_Annual,ENV 07a,2010-14,Cash_Annual,0.843375,,,0.8638333333333335,,,
ENV 07a2010-14Real_Annual,ENV 07a,2010-14,Real_Annual,0.843375,,,0.8638333333333335,,,
ENV 07a2012-15Cash_Annual,ENV 07a,2012-15,Cash_Annual,0.8490625,,,0.868333333333333,,,
ENV 07a2012-15Real_Annual,ENV 07a,2012-15,Real_Annual,0.8490625,,,0.868333333333333,,,
ENV 07a2013-16Cash_Annual,ENV 07a,2013-16,Cash_Annual,0.8464583333333333,,,0.855,,,
ENV 07a2013-16Real_Annual,ENV 07a,2013-16,Real_Annual,0.8464583333333333,,,0.855,,,
ENV 07a2014-17Cash_Annual,ENV 07a,2014-17,Cash_Annual,0.8344791666666667,,,0.8500000000000001,,,
ENV 07a2014-17Real_Annual,ENV 07a,2014-17,Real_Annual,0.8344791666666667,,,0.8500000000000001,,,
ENV 07a2015-18Cash_Annual,ENV 07a,2015-18,Cash_Annual,0.8116666666666666,,,0.8233333333333335,,,
ENV 07a2015-18Real_Annual,ENV 07a,2015-18,Real_Annual,0.8116666666666666,,,0.8233333333333335,,,
ENV 07a2016-19Cash_Annual,ENV 07a,2016-19,Cash_Annual,0.7856249999999999,,,0.8041666666666665,,,
ENV 07a2016-19Real_Annual,ENV 07a,2016-19,Real_Annual,0.7856249999999999,,,0.8041666666666665,,,
ENV 07a2017-20Cash_Annual,ENV 07a,2017-20,Cash_Annual,0.7661458333333333,,,0.796,,,
ENV 07a2017-20Real_Annual,ENV 07a,2017-20,Real_Annual,0.7661458333333333,,,0.796,,,
ENV 07a2018-21Cash_Annual,ENV 07a,2018-21,Cash_Annual,0.7775,,,0.8023333333333336,,,
ENV 07a2018-21Real_Annual,ENV 07a,2018-21,Real_Annual,0.7775,,,0.8023333333333336,,,
ENV 07a2019-22Cash_Annual,ENV 07a,2019-22,Cash_Annual,0.7886458333333333,,,0.81,,,
ENV 07a2019-22Real_Annual,ENV 07a,2019-22,Real_Annual,0.7886458333333333,,,0.81,,,
ENV 07a2020-23Cash_Annual,ENV 07a,2020-23,Cash_Annual,0.8065625,,,0.835,,,
ENV 07a2020-23Real_Annual,ENV 07a,2020-23,Real_Annual,0.8065625,,,0.835,,,
ENV 07b2010-14Cash_Annual,ENV 07b,2010-14,Cash_Annual,0.7556041666666666,,,0.7621666666666671,,,
ENV 07b2010-14Real_Annual,ENV 07b,2010-14,Real_Annual,0.7556041666666666,,,0.7621666666666671,,,
ENV 07b2012-15Cash_Annual,ENV 07b,2012-15,Cash_Annual,0.7557291666666667,,,0.765,,,
ENV 07b2012-15Real_Annual,ENV 07b,2012-15,Real_Annual,0.7557291666666667,,,0.765,,,
ENV 07b2013-16Cash_Annual,ENV 07b,2013-16,Cash_Annual,0.74875,,,0.7666666666666665,,,
ENV 07b2013-16Real_Annual,ENV 07b,2013-16,Real_Annual,0.74875,,,0.7666666666666665,,,
ENV 07b2014-17Cash_Annual,ENV 07b,2014-17,Cash_Annual,0.7333333333333334,,,0.745,,,
ENV 07b2014-17Real_Annual,ENV 07b,2014-17,Real_Annual,0.7333333333333334,,,0.745,,,
ENV 07b2015-18Cash_Annual,ENV 07b,2015-18,Cash_Annual,0.7085416666666666,,,0.713333333333333,,,
ENV 07b2015-18Real_Annual,ENV 07b,2015-18,Real_Annual,0.7085416666666666,,,0.713333333333333,,,
ENV 07b2016-19Cash_Annual,ENV 07b,2016-19,Cash_Annual,0.6766979166666667,,,0.6748333333333335,,,
ENV 07b2016-19Real_Annual,ENV 07b,2016-19,Real_Annual,0.6766979166666667,,,0.6748333333333335,,,
ENV 07b2017-20Cash_Annual,ENV 07b,2017-20,Cash_Annual,0.6431562500000001,,,0.645833333333333,,,
ENV 07b2017-20Real_Annual,ENV 07b,2017-20,Real_Annual,0.6431562500000001,,,0.645833333333333,,,
ENV 07b2018-21Cash_Annual,ENV 07b,2018-21,Cash_Annual,0.6260729166666668,,,0.6378333333333335,,,
ENV 07b2018-21Real_Annual,ENV 07b,2018-21,Real_Annual,0.6260729166666668,,,0.6378333333333335,,,
ENV 07b2019-22Cash_Annual,ENV 07b,2019-22,Cash_Annual,0.619375,,,0.621666666666667,,,
ENV 07b2019-22Real_Annual,ENV 07b,2019-22,Real_Annual,0.619375,,,0.621666666666667,,,
ENV 07b2020-23Cash_Annual,ENV 07b,2020-23,Cash_Annual,0.6144791666666667,,,0.615,,,
ENV 07b2020-23Real_Annual,ENV 07b,2020-23,Real_Annual,0.6144791666666667,,,0.615,,,
FINSUS 012013-14Cash_Annual,FINSUS 01,2013-14,Cash_Annual,0.30049375,,,0.16160000000000002,,,
FINSUS 012013-14Real_Annual,FINSUS 01,2013-14,Real_Annual,0.30049375,,,0.16160000000000002,,,
FINSUS 012014-15Cash_Annual,FINSUS 01,2014-15,Cash_Annual,0.31991875000000003,,,0.15705,,,
FINSUS 012014-15Real_Annual,FINSUS 01,2014-15,Real_Annual,0.31991875000000003,,,0.15705,,,
FINSUS 012015-16Cash_Annual,FINSUS 01,2015-16,Cash_Annual,0.3322,,,0.15810000000000002,,,
FINSUS 012015-16Real_Annual,FINSUS 01,2015-16,Real_Annual,0.3322,,,0.15810000000000002,,,
FINSUS 012016-17Cash_Annual,FINSUS 01,2016-17,Cash_Annual,0.3421625,,,0.14875,,,
FINSUS 012016-17Real_Annual,FINSUS 01,2016-17,Real_Annual,0.3421625,,,0.14875,,,
FINSUS 012017-18Cash_Annual,FINSUS 01,2017-18,Cash_Annual,0.33652499999999996,,,0.15985,,,
FINSUS 012017-18Real_Annual,FINSUS 01,2017-18,Real_Annual,0.33652499999999996,,,0.15985,,,
FINSUS 012018-19Cash_Annual,FINSUS 01,2018-19,Cash_Annual,0.37696875,,,0.15295,,,
FINSUS 012018-19Real_Annual,FINSUS 01,2018-19,Real_Annual,0.37696875,,,0.15295,,,
FINSUS 012019-20Cash_Annual,FINSUS 01,2019-20,Cash_Annual,0.34064062500000003,,,0.14995,,,
FINSUS 012019-20Real_Annual,FINSUS 01,2019-20,Real_Annual,0.34064062500000003,,,0.14995,,,
FINSUS 012020-21Cash_Annual,FINSUS 01,2020-21,Cash_Annual,0.441328125,,,0.22644999999999998,,,
FINSUS 012020-21Real_Annual,FINSUS 01,2020-21,Real_Annual,0.441328125,,,0.22644999999999998,,,
FINSUS 012021-22Cash_Annual,FINSUS 01,2021-22,Cash_Annual,0.4408,,,0.2333,,,
FINSUS 012021-22Real_Annual,FINSUS 01,2021-22,Real_Annual,0.4408,,,0.2333,,,
FINSUS 012022-23Cash_Annual,FINSUS 01,2022-23,Cash_Annual,0.417571875,,,0.24805,,,
FINSUS 012022-23Real_Annual,FINSUS 01,2022-23,Real_Annual,0.417571875,,,0.24805,,,
FINSUS 022013-14Cash_Annual,FINSUS 02,2013-14,Cash_Annual,0.036940625,,,0.0285,,,
FINSUS 022013-14Real_Annual,FINSUS 02,2013-14,Real_Annual,0.036940625,,,0.0285,,,
FINSUS 022014-15Cash_Annual,FINSUS 02,2014-15,Cash_Annual,0.039515625,,,0.035,,,
FINSUS 022014-15Real_Annual,FINSUS 02,2014-15,Real_Annual,0.039515625,,,0.035,,,
FINSUS 022015-16Cash_Annual,FINSUS 02,2015-16,Cash_Annual,0.040549999999999996,,,0.03485,,,
FINSUS 022015-16Real_Annual,FINSUS 02,2015-16,Real_Annual,0.040549999999999996,,,0.03485,,,
FINSUS 022016-17Cash_Annual,FINSUS 02,2016-17,Cash_Annual,0.03943125,,,0.03175,,,
FINSUS 022016-17Real_Annual,FINSUS 02,2016-17,Real_Annual,0.03943125,,,0.03175,,,
FINSUS 022017-18Cash_Annual,FINSUS 02,2017-18,Cash_Annual,0.03665625,,,0.0255,,,
FINSUS 022017-18Real_Annual,FINSUS 02,2017-18,Real_Annual,0.03665625,,,0.0255,,,
FINSUS 022018-19Cash_Annual,FINSUS 02,2018-19,Cash_Annual,0.035103125,,,0.0251,,,
FINSUS 022018-19Real_Annual,FINSUS 02,2018-19,Real_Annual,0.035103125,,,0.0251,,,
FINSUS 022019-20Cash_Annual,FINSUS 02,2019-20,Cash_Annual,0.03629375,,,0.02435,,,
FINSUS 022019-20Real_Annual,FINSUS 02,2019-20,Real_Annual,0.03629375,,,0.02435,,,
FINSUS 022020-21Cash_Annual,FINSUS 02,2020-21,Cash_Annual,0.0352,,,0.027,,,
FINSUS 022020-21Real_Annual,FINSUS 02,2020-21,Real_Annual,0.0352,,,0.027,,,
FINSUS 022021-22Cash_Annual,FINSUS 02,2021-22,Cash_Annual,0.03501875,,,0.02555,,,
FINSUS 022021-22Real_Annual,FINSUS 02,2021-22,Real_Annual,0.03501875,,,0.02555,,,
FINSUS 022022-23Cash_Annual,FINSUS 02,2022-23,Cash_Annual,0.032334375,,,0.0229,,,
FINSUS 022022-23Real_Annual,FINSUS 02,2022-23,Real_Annual,0.032334375,,,0.0229,,,
FINSUS 032013-14Cash_Annual,FINSUS 03,2013-14,Cash_Annual,0.08416129032258064,,,0.0836,,,
FINSUS 032013-14Real_Annual,FINSUS 03,2013-14,Real_Annual,0.08416129032258064,,,0.0836,,,
FINSUS 032014-15Cash_Annual,FINSUS 03,2014-15,Cash_Annual,0.08359354838709677,,,0.0821,,,
FINSUS 032014-15Real_Annual,FINSUS 03,2014-15,Real_Annual,0.08359354838709677,,,0.0821,,,
FINSUS 032015-16Cash_Annual,FINSUS 03,2015-16,Cash_Annual,0.078209375,,,0.08130000000000001,,,
FINSUS 032015-16Real_Annual,FINSUS 03,2015-16,Real_Annual,0.078209375,,,0.08130000000000001,,,
FINSUS 032016-17Cash_Annual,FINSUS 03,2016-17,Cash_Annual,0.079521875,,,0.08035,,,
FINSUS 032016-17Real_Annual,FINSUS 03,2016-17,Real_Annual,0.079521875,,,0.08035,,,
FINSUS 032017-18Cash_Annual,FINSUS 03,2017-18,Cash_Annual,0.08025625,,,0.08305,,,
FINSUS 032017-18Real_Annual,FINSUS 03,2017-18,Real_Annual,0.08025625,,,0.08305,,,
FINSUS 032018-19Cash_Annual,FINSUS 03,2018-19,Cash_Annual,0.0789,,,0.08125,,,
FINSUS 032018-19Real_Annual,FINSUS 03,2018-19,Real_Annual,0.0789,,,0.08125,,,
FINSUS 032019-20Cash_Annual,FINSUS 03,2019-20,Cash_Annual,0.071896875,,,0.07325,,,
FINSUS 032019-20Real_Annual,FINSUS 03,2019-20,Real_Annual,0.071896875,,,0.07325,,,
FINSUS 032020-21Cash_Annual,FINSUS 03,2020-21,Cash_Annual,0.062440625,,,0.06155,,,
FINSUS 032020-21Real_Annual,FINSUS 03,2020-21,Real_Annual,0.062440625,,,0.06155,,,
FINSUS 032021-22Cash_Annual,FINSUS 03,2021-22,Cash_Annual,0.058875000000000004,,,0.0635,,,
FINSUS 032021-22Real_Annual,FINSUS 03,2021-22,Real_Annual,0.058875000000000004,,,0.0635,,,
FINSUS 032022-23Cash_Annual,FINSUS 03,2022-23,Cash_Annual,0.0541875,,,0.0603,,,
FINSUS 032022-23Real_Annual,FINSUS 03,2022-23,Real_Annual,0.0541875,,,0.0603,,,
FINSUS 042013-14Cash_Annual,FINSUS 04,2013-14,Cash_Annual,0.25867083333333335,,,0.219,,,
FINSUS 042013-14Real_Annual,FINSUS 04,2013-14,Real_Annual,0.25867083333333335,,,0.219,,,
FINSUS 042014-15Cash_Annual,FINSUS 04,2014-15,Cash_Annual,0.2413,,,0.199,,,
FINSUS 042014-15Real_Annual,FINSUS 04,2014-15,Real_Annual,0.2413,,,0.199,,,
FINSUS 042015-16Cash_Annual,FINSUS 04,2015-16,Cash_Annual,0.24749600000000002,,,0.2242,,,
FINSUS 042015-16Real_Annual,FINSUS 04,2015-16,Real_Annual,0.24749600000000002,,,0.2242,,,
FINSUS 042016-17Cash_Annual,FINSUS 04,2016-17,Cash_Annual,0.2436076923076923,,,0.199,,,
FINSUS 042016-17Real_Annual,FINSUS 04,2016-17,Real_Annual,0.2436076923076923,,,0.199,,,
FINSUS 042017-18Cash_Annual,FINSUS 04,2017-18,Cash_Annual,0.23589615384615387,,,0.19190000000000002,,,
FINSUS 042017-18Real_Annual,FINSUS 04,2017-18,Real_Annual,0.23589615384615387,,,0.19190000000000002,,,
FINSUS 042018-19Cash_Annual,FINSUS 04,2018-19,Cash_Annual,0.22828076923076923,,,0.19615,,,
FINSUS 042018-19Real_Annual,FINSUS 04,2018-19,Real_Annual,0.22828076923076923,,,0.19615,,,
FINSUS 042019-20Cash_Annual,FINSUS 04,2019-20,Cash_Annual,0.22562692307692306,,,0.2073,,,
FINSUS 042019-20Real_Annual,FINSUS 04,2019-20,Real_Annual,0.22562692307692306,,,0.2073,,,
FINSUS 042020-21Cash_Annual,FINSUS 04,2020-21,Cash_Annual,0.2290769230769231,,,0.21815,,,
FINSUS 042020-21Real_Annual,FINSUS 04,2020-21,Real_Annual,0.2290769230769231,,,0.21815,,,
FINSUS 042021-22Cash_Annual,FINSUS 04,2021-22,Cash_Annual,0.22554615384615387,,,0.2152,,,
FINSUS 042021-22Real_Annual,FINSUS 04,2021-22,Real_Annual,0.22554615384615387,,,0.2152,,,
FINSUS 042022-23Cash_Annual,FINSUS 04,2022-23,Cash_Annual,0.22216538461538463,,,0.21625,,,
FINSUS 042022-23Real_Annual,FINSUS 04,2022-23,Real_Annual,0.22216538461538463,,,0.21625,,,
FINSUS 052013-14Cash_Annual,FINSUS 05,2013-14,Cash_Annual,0.986678125,364524437.5,367926156.25,0.9915,251809000.0,254835000.0,0.9907543437936808
FINSUS 052013-14Real_Annual,FINSUS 05,2013-14,Real_Annual,0.986678125,450216926.409375,454418321.9875,0.9915,311004317.85,314741670.6,0.9907543437954939
FINSUS 052014-15Cash_Annual,FINSUS 05,2014-15,Cash_Annual,0.9860187499999999,366504467.225,370197907.375,0.99,252493000.0,257082000.0,0.990023065834733
FINSUS 052014-15Real_Annual,FINSUS 05,2014-15,Real_Annual,0.9860187499999999,447222273.75,451729145.696875,0.99,308101274.8,313700941.9,0.9900230658353418
FINSUS 052015-16Cash_Annual,FINSUS 05,2015-16,Cash_Annual,0.983821875,373342528.565625,377266251.40625,0.98955,253222500.0,257733500.0,0.9895995922614349
FINSUS 052015-16Real_Annual,FINSUS 05,2015-16,Real_Annual,0.983821875,452312161.096875,457065832.10625,0.98955,306784273.04999995,312249442.4,0.9895995922787115
FINSUS 052016-17Cash_Annual,FINSUS 05,2016-17,Cash_Annual,0.990728125,369662281.25,372085000.0,0.9937,257004000.0,260948500.0,0.9934888029616888
FINSUS 052016-17Real_Annual,FINSUS 05,2016-17,Real_Annual,0.990728125,437893538.784375,440763436.3625,0.9937,304441098.70000005,309113663.70000005,0.9934888029692084
FINSUS 052017-18Cash_Annual,FINSUS 05,2017-18,Cash_Annual,0.988796875,372677396.875,375454312.5,0.99285,255472500.0,264206000.0,0.9926038520998477
FINSUS 052017-18Real_Annual,FINSUS 05,2017-18,Real_Annual,0.988796875,434657870.58125,437896618.746875,0.99285,297960471.35,308146451.4,0.9926038520806731
FINSUS 052018-19Cash_Annual,FINSUS 05,2018-19,Cash_Annual,0.99163125,378925110.85625,381255793.09375,0.99745,262864000.0,271706000.0,0.9938868280044025
FINSUS 052018-19Real_Annual,FINSUS 05,2018-19,Real_Annual,0.99163125,432814893.215625,435477039.246875,0.99745,300247861.20000005,310347348.35,0.9938868280269059
FINSUS 052019-20Cash_Annual,FINSUS 05,2019-20,Cash_Annual,0.9879,394125455.309375,396703075.996875,0.99285,293981500.0,300780500.0,0.9935023929899643
FINSUS 052019-20Real_Annual,FINSUS 05,2019-20,Real_Annual,0.9879,439793625.365625,442669920.55,0.99285,328045773.05,335632587.9,0.9935023929775908
FINSUS 052020-21Cash_Annual,FINSUS 05,2020-21,Cash_Annual,0.96769375,420331000.0,431392843.75,0.98725,318325000.0,330262500.0,0.9743578413266156
FINSUS 052020-21Real_Annual,FINSUS 05,2020-21,Real_Annual,0.96769375,458383864.171875,470447144.5,0.98725,347143188.5,360161398.85,0.9743578413236069
FINSUS 052021-22Cash_Annual,FINSUS 05,2021-22,Cash_Annual,0.975403125,440880531.25,448717906.25,0.9874499999999999,332567500.0,347366500.0,0.9825338483469535
FINSUS 052021-22Real_Annual,FINSUS 05,2021-22,Real_Annual,0.975403125,469874933.65,478227731.7375,0.9874499999999999,354438721.85,370210974.6,0.9825338483463671
FINSUS 052022-23Cash_Annual,FINSUS 05,2022-23,Cash_Annual,0.983003125,469206406.25,476079000.0,0.98275,362428500.0,368853500.0,0.9855641736980627
FINSUS 052022-23Real_Annual,FINSUS 05,2022-23,Real_Annual,0.983003125,469206406.25,476079000.0,0.98275,362428500.0,368853500.0,0.9855641736980627
HSN 01b2013-14Cash_Annual,HSN 01b,2013-14,Cash_Annual,0.05842307692307692,2204581.4615384615,39497535.15384615,0.05795,1797539.5,36653680.0,0.05581567186285005
HSN 01b2013-14Real_Annual,HSN 01b,2013-14,Real_Annual,0.05842307692307692,2722834.9803603245,48782624.834309235,0.05795,2220105.500553315,45270235.5545016,0.05581567186285006
HSN 01b2014-15Cash_Annual,HSN 01b,2014-15,Cash_Annual,0.06296538461538462,2414157.0384615385,40581021.807692304,0.0616,1972569.5,39006548.5,0.059489804123264454
HSN 01b2014-15Real_Annual,HSN 01b,2014-15,Real_Annual,0.06296538461538462,2945843.4929788043,49518460.11923218,0.0616,2407002.085384855,47597229.6961732,0.05948980412326445
HSN 01b2015-16Cash_Annual,HSN 01b,2015-16,Cash_Annual,0.06505,2617216.846153846,41885008.07692308,0.06515,2123268.0,40912575.0,0.06248576677715446
HSN 01b2015-16Real_Annual,HSN 01b,2015-16,Real_Annual,0.06505,3170812.1018232736,50744549.764932394,0.06515,2572382.90350602,49566427.06827765,0.06248576677715446
HSN 01b2016-17Cash_Annual,HSN 01b,2016-17,Cash_Annual,0.06741923076923076,2771490.076923077,42718016.65384615,0.06534999999999999,2271839.0,41725268.5,0.06487871614876445
HSN 01b2016-17Real_Annual,HSN 01b,2016-17,Real_Annual,0.06741923076923076,3283044.1704264064,50602791.87551295,0.06534999999999999,2691168.8579372,49426804.970012456,0.0648787161487644
HSN 01b2017-18Cash_Annual,HSN 01b,2017-18,Cash_Annual,0.06936977292968347,2923349.423076923,43325153.038461536,0.06950077103175606,2309116.0,41873048.5,0.06747464735973914
HSN 01b2017-18Real_Annual,HSN 01b,2017-18,Real_Annual,0.06936977292968347,3409535.555090628,50530616.8835946,0.06950077103175606,2693148.15419569,48837010.907343596,0.06747464735973917
HSN 01b2018-19Cash_Annual,HSN 01b,2018-19,Cash_Annual,0.0740808045444612,3271724.1923076925,44656704.5,0.0772122399838973,2405702.5,42123972.5,0.07326389685355515
HSN 01b2018-19Real_Annual,HSN 01b,2018-19,Real_Annual,0.0740808045444612,3737020.631083956,51007669.41941083,0.0772122399838973,2747835.497835495,48114738.6035249,0.07326389685355518
HSN 01b2019-20Cash_Annual,HSN 01b,2019-20,Cash_Annual,0.07531770822269973,3385121.1153846155,46285526.76923077,0.0791166084364154,2447701.0,42821052.5,0.07313562903285228
HSN 01b2019-20Real_Annual,HSN 01b,2019-20,Real_Annual,0.07531770822269973,3777362.4301292356,51648730.99583871,0.0791166084364154,2731321.4158186046,47782820.5900732,0.07313562903285223
HSN 01b2020-21Cash_Annual,HSN 01b,2020-21,Cash_Annual,0.08525484154200515,3914421.6923076925,47803028.73076923,0.0839440652434568,2853127.5,43346496.0,0.08188647866548482
HSN 01b2020-21Real_Annual,HSN 01b,2020-21,Real_Annual,0.08525484154200515,4268797.070188143,52130670.89655475,0.0839440652434568,3111423.16036293,47270685.0903015,0.08188647866548485
HSN 01b2021-22Cash_Annual,HSN 01b,2021-22,Cash_Annual,0.08893319800173466,4232793.692307692,48815514.884615384,0.09076328982360925,3086296.5,44352914.5,0.08671000812575046
HSN 01b2021-22Real_Annual,HSN 01b,2021-22,Real_Annual,0.08893319800173466,4511162.354301782,52025855.51323569,0.09076328982360925,3289266.0491144154,47269773.2846227,0.0867100081257504
HSN 01b2022-23Cash_Annual,HSN 01b,2022-23,Cash_Annual,0.09448356200615385,4783168.346153846,49863580.461538464,0.0888986638,3558497.5,45198443.5,0.0959250880478443
HSN 01b2022-23Real_Annual,HSN 01b,2022-23,Real_Annual,0.09448356200615385,4783168.346153846,49863580.461538464,0.0888986638,3558497.5,45198443.5,0.0959250880478443
HSN 022013-14Cash_Annual,HSN 02,2013-14,Cash_Annual,0.013676923076923078,508444.03846153844,39497535.15384615,0.012050000000000002,400367.0,36653680.0,0.012872804251736394
HSN 022013-14Real_Annual,HSN 02,2013-14,Real_Annual,0.013676923076923078,627969.1803779576,48782624.834309235,0.012050000000000002,494485.36676942545,45270235.5545016,0.012872804251736399
HSN 022014-15Cash_Annual,HSN 02,2014-15,Cash_Annual,0.011349999999999999,469183.23076923075,40581021.807692304,0.0097,290443.0,39006548.5,0.011561641621362403
HSN 022014-15Real_Annual,HSN 02,2014-15,Real_Annual,0.011349999999999999,572514.6895402884,49518460.11923218,0.0097,354409.26501471,47597229.6961732,0.011561641621362391
HSN 022015-16Cash_Annual,HSN 02,2015-16,Cash_Annual,0.010357692307692307,441020.07692307694,41885008.07692308,0.0088,257030.0,40912575.0,0.010529306240388692
HSN 022015-16Real_Annual,HSN 02,2015-16,Real_Annual,0.010357692307692307,534304.9045056172,50744549.764932394,0.0088,311397.13766145,49566427.06827765,0.010529306240388694
HSN 022016-17Cash_Annual,HSN 02,2016-17,Cash_Annual,0.01023076923076923,396890.03846153844,42718016.65384615,0.00945,289467.0,41725268.5,0.009290928501611605
HSN 022016-17Real_Annual,HSN 02,2016-17,Real_Annual,0.01023076923076923,470146.92129732325,50602791.87551295,0.00945,342896.0308369155,49426804.970012456,0.009290928501611602
HSN 022017-18Cash_Annual,HSN 02,2017-18,Cash_Annual,0.0096929350459685,387168.26923076925,43325153.038461536,0.0090785830331701,233380.5,41873048.5,0.008936339333575207
HSN 022017-18Real_Annual,HSN 02,2017-18,Real_Annual,0.0096929350459685,451558.73920668574,50530616.8835946,0.0090785830331701,272194.321463394,48837010.907343596,0.008936339333575204
HSN 022018-19Cash_Annual,HSN 02,2018-19,Cash_Annual,0.010331785496281803,425464.6538461539,44656704.5,0.00966595524310335,316309.0,42123972.5,0.009527453013156263
HSN 022018-19Real_Annual,HSN 02,2018-19,Real_Annual,0.010331785496281803,485973.17370404454,51007669.41941083,0.00966595524310335,361293.67554169695,48114738.6035249,0.009527453013156268
HSN 022019-20Cash_Annual,HSN 02,2019-20,Cash_Annual,0.011059980279855008,493316.42307692306,46285526.76923077,0.00896559510625125,345638.0,42821052.5,0.010658114047972012
HSN 022019-20Real_Annual,HSN 02,2019-20,Real_Annual,0.011059980279855008,550478.0653866758,51648730.99583871,0.00896559510625125,385687.8236029285,47782820.5900732,0.010658114047972006
HSN 022020-21Cash_Annual,HSN 02,2020-21,Cash_Annual,0.014675666903993651,659242.9230769231,47803028.73076923,0.0118460178160203,395906.5,43346496.0,0.01379081912967975
HSN 022020-21Real_Annual,HSN 02,2020-21,Real_Annual,0.014675666903993651,718924.6534432468,52130670.89655475,0.0118460178160203,431748.1968254935,47270685.0903015,0.013790819129679752
HSN 022021-22Cash_Annual,HSN 02,2021-22,Cash_Annual,0.01593720140181442,795664.1923076923,48815514.884615384,0.013693485889716299,470721.0,44352914.5,0.016299412065782646
HSN 022021-22Real_Annual,HSN 02,2021-22,Real_Annual,0.01593720140181442,847990.8570850983,52025855.51323569,0.013693485889716299,501677.8536686895,47269773.2846227,0.016299412065782646
HSN 022022-23Cash_Annual,HSN 02,2022-23,Cash_Annual,0.01608997815846154,852035.5384615385,49842009.384615384,0.012756847009999999,556442.5,45198443.5,0.017094726897678693
HSN 022022-23Real_Annual,HSN 02,2022-23,Real_Annual,0.01608997815846154,852035.5384615385,49842009.384615384,0.012756847009999999,556442.5,45198443.5,0.017094726897678693
HSN 032013-14Cash_Annual,HSN 03,2013-14,Cash_Annual,0.837176923076923,10503.32,12550.2,0.8353999999999999,9240.0,12558.0,0.8369045911618939
HSN 032013-14Real_Annual,HSN 03,2013-14,Real_Annual,0.837176923076923,10503.32,12550.2,0.8353999999999999,9240.0,12558.0,0.8369045911618939
HSN 032014-15Cash_Annual,HSN 03,2014-15,Cash_Annual,0.9022076923076923,11012.923076923076,12185.692307692309,0.91035,10014.5,11631.5,0.9037585061926345
HSN 032014-15Real_Annual,HSN 03,2014-15,Real_Annual,0.9022076923076923,11012.923076923076,12185.692307692309,0.91035,10014.5,11631.5,0.9037585061926345
HSN 032015-16Cash_Annual,HSN 03,2015-16,Cash_Annual,0.9326115384615385,11261.115384615385,12174.653846153846,0.93465,9938.0,11570.5,0.9249639067293021
HSN 032015-16Real_Annual,HSN 03,2015-16,Real_Annual,0.9326115384615385,11261.115384615385,12174.653846153846,0.93465,9938.0,11570.5,0.9249639067293021
HSN 032016-17Cash_Annual,HSN 03,2016-17,Cash_Annual,0.9442307692307692,11330.153846153846,12100.73076923077,0.958,10249.0,11400.0,0.9363198026819741
HSN 032016-17Real_Annual,HSN 03,2016-17,Real_Annual,0.9442307692307692,11330.153846153846,12100.73076923077,0.958,10249.0,11400.0,0.9363198026819741
HSN 032017-18Cash_Annual,HSN 03,2017-18,Cash_Annual,0.9487576417870838,11356.0,12094.884615384615,0.9609980836081651,10404.5,11310.5,0.9389093291187947
HSN 032017-18Real_Annual,HSN 03,2017-18,Real_Annual,0.9487576417870838,11356.0,12094.884615384615,0.9609980836081651,10404.5,11310.5,0.9389093291187947
HSN 032018-19Cash_Annual,HSN 03,2018-19,Cash_Annual,0.9512481962442558,11444.807692307691,12133.807692307691,0.964075230358368,10449.0,11199.5,0.9432165056945153
HSN 032018-19Real_Annual,HSN 03,2018-19,Real_Annual,0.9512481962442558,11444.807692307691,12133.807692307691,0.964075230358368,10449.0,11199.5,0.9432165056945153
HSN 032019-20Cash_Annual,HSN 03,2019-20,Cash_Annual,0.9522923622220734,11548.153846153846,12173.615384615385,0.954879354134996,10467.5,11010.5,0.9486215459663712
HSN 032019-20Real_Annual,HSN 03,2019-20,Real_Annual,0.9522923622220734,11548.153846153846,12173.615384615385,0.954879354134996,10467.5,11010.5,0.9486215459663712
