Key_CodePeriodDType,Code,Period,DataType,Family_Group,Value_FG_Mean,Numerator_FG_Mean,Denominator_FG_Mean,Value_FG_Median,Numerator_FG_Median,Denominator_FG_Median,FG_NumDenAv
CHN 232017-18Cash_Annual,CHN 23,2017-18,Cash_Annual,Family Group 3,0.2172748995,,,0.21089544100000002,,,
CHN 232017-18Real_Annual,CHN 23,2017-18,Real_Annual,Family Group 3,0.21727489946447837,,,0.21089544098302798,,,
CHN 232018-19Cash_Annual,CHN 23,2018-19,Cash_Annual,Family Group 3,0.2144148925,,,0.204980651,,,
CHN 232018-19Real_Annual,CHN 23,2018-19,Real_Annual,Family Group 3,0.2144148923756875,,,0.20498065097872198,,,
CHN 232019-20Cash_Annual,CHN 23,2019-20,Cash_Annual,Family Group 3,0.18705464875,,,0.193391989,,,
CHN 232019-20Real_Annual,CHN 23,2019-20,Real_Annual,Family Group 3,0.18705464863242413,,,0.1933919887144075,,,
CHN 232020-21Cash_Annual,CHN 23,2020-21,Cash_Annual,Family Group 3,0.182420684875,,,0.183621616,,,
CHN 232020-21Real_Annual,CHN 23,2020-21,Real_Annual,Family Group 3,0.18242068493785674,,,0.18362161633929452,,,
CHN 232021-22Cash_Annual,CHN 23,2021-22,Cash_Annual,Family Group 3,0.17649580825,,,0.183069278,,,
CHN 232021-22Real_Annual,CHN 23,2021-22,Real_Annual,Family Group 3,0.17649580829387387,,,0.1830692778816885,,,
CHN 232022-23Cash_Annual,CHN 23,2022-23,Cash_Annual,Family Group 3,0.18832578375,,,0.1710705845,,,
CHN 232022-23Real_Annual,CHN 23,2022-23,Real_Annual,Family Group 3,0.18832578381280937,,,0.1710705842620735,,,
CHN 232023-24Cash_Annual,CHN 23,2023-24,Cash_Annual,Family Group 3,0.175195625,,,0.1555115,,,
CHN 232023-24Real_Annual,CHN 23,2023-24,Real_Annual,Family Group 3,0.175195625,,,0.1555115,,,
CHN 232010-11Cash_Annual,CHN 23,2010-11,Cash_Annual,Family Group 4,0.248431465875,,,0.259015275,,,
CHN 232010-11Real_Annual,CHN 23,2010-11,Real_Annual,Family Group 4,0.24843146601201913,,,0.259015275320431,,,
CHN 232011-12Cash_Annual,CHN 23,2011-12,Cash_Annual,Family Group 4,0.247317994875,,,0.1934510935,,,
CHN 232011-12Real_Annual,CHN 23,2011-12,Real_Annual,Family Group 4,0.24731799473350538,,,0.1934510934871425,,,
CHN 232012-13Cash_Annual,CHN 23,2012-13,Cash_Annual,Family Group 4,0.24804644475,,,0.215619007,,,
CHN 232012-13Real_Annual,CHN 23,2012-13,Real_Annual,Family Group 4,0.24804644453970262,,,0.215619006893692,,,
CHN 232013-14Cash_Annual,CHN 23,2013-14,Cash_Annual,Family Group 4,0.22269321475,,,0.2209482945,,,
CHN 232013-14Real_Annual,CHN 23,2013-14,Real_Annual,Family Group 4,0.2226932147072057,,,0.22094829446456699,,,
CHN 232014-15Cash_Annual,CHN 23,2014-15,Cash_Annual,Family Group 4,0.246336754875,,,0.249106053,,,
CHN 232014-15Real_Annual,CHN 23,2014-15,Real_Annual,Family Group 4,0.24633675496223262,,,0.24910605300877753,,,
CHN 232015-16Cash_Annual,CHN 23,2015-16,Cash_Annual,Family Group 4,0.22948108225,,,0.2233667345,,,
CHN 232015-16Real_Annual,CHN 23,2015-16,Real_Annual,Family Group 4,0.22948108230917216,,,0.223366734403102,,,
CHN 232016-17Cash_Annual,CHN 23,2016-17,Cash_Annual,Family Group 4,0.226885774875,,,0.175171675,,,
CHN 232016-17Real_Annual,CHN 23,2016-17,Real_Annual,Family Group 4,0.22688577492127787,,,0.175171675171675,,,
CHN 232017-18Cash_Annual,CHN 23,2017-18,Cash_Annual,Family Group 4,0.22690407175,,,0.203308919,,,
CHN 232017-18Real_Annual,CHN 23,2017-18,Real_Annual,Family Group 4,0.22690407165215848,,,0.203308918913525,,,
CHN 232018-19Cash_Annual,CHN 23,2018-19,Cash_Annual,Family Group 4,0.217001302375,,,0.189108911,,,
CHN 232018-19Real_Annual,CHN 23,2018-19,Real_Annual,Family Group 4,0.21700130237584692,,,0.189108910891089,,,
CHN 232019-20Cash_Annual,CHN 23,2019-20,Cash_Annual,Family Group 4,0.14905029525,,,0.159693543,,,
CHN 232019-20Real_Annual,CHN 23,2019-20,Real_Annual,Family Group 4,0.14905029524358057,,,0.1596935429553875,,,
CHN 232020-21Cash_Annual,CHN 23,2020-21,Cash_Annual,Family Group 4,0.140331903625,,,0.1570201645,,,
CHN 232020-21Real_Annual,CHN 23,2020-21,Real_Annual,Family Group 4,0.1403319036152624,,,0.157020164301718,,,
CHN 232021-22Cash_Annual,CHN 23,2021-22,Cash_Annual,Family Group 4,0.133234487,,,0.1069892475,,,
CHN 232021-22Real_Annual,CHN 23,2021-22,Real_Annual,Family Group 4,0.13323448698535978,,,0.106989247311828,,,
CHN 232022-23Cash_Annual,CHN 23,2022-23,Cash_Annual,Family Group 4,0.1516329625,,,0.140873684,,,
CHN 232022-23Real_Annual,CHN 23,2022-23,Real_Annual,Family Group 4,0.1516329624445576,,,0.1408736839742295,,,
CHN 232023-24Cash_Annual,CHN 23,2023-24,Cash_Annual,Family Group 4,0.177174375,,,0.1696055,,,
CHN 232023-24Real_Annual,CHN 23,2023-24,Real_Annual,Family Group 4,0.177174375,,,0.1696055,,,
CHN 242014-15Cash_Annual,CHN 24,2014-15,Cash_Annual,Family Group 1,0.17086797025,,,0.1712219045,,,
CHN 242014-15Real_Annual,CHN 24,2014-15,Real_Annual,Family Group 1,0.17086797025,,,0.1712219045,,,
CHN 242015-16Cash_Annual,CHN 24,2015-16,Cash_Annual,Family Group 1,0.17935353875,,,0.17672175150000002,,,
CHN 242015-16Real_Annual,CHN 24,2015-16,Real_Annual,Family Group 1,0.17935353875,,,0.17672175150000002,,,
CHN 242016-17Cash_Annual,CHN 24,2016-17,Cash_Annual,Family Group 1,0.188917240125,,,0.19063759600000002,,,
CHN 242016-17Real_Annual,CHN 24,2016-17,Real_Annual,Family Group 1,0.188917240125,,,0.19063759600000002,,,
CHN 242017-18Cash_Annual,CHN 24,2017-18,Cash_Annual,Family Group 1,0.194006234375,,,0.1949082985,,,
CHN 242017-18Real_Annual,CHN 24,2017-18,Real_Annual,Family Group 1,0.194006234375,,,0.1949082985,,,
CHN 242018-19Cash_Annual,CHN 24,2018-19,Cash_Annual,Family Group 1,0.177169257875,,,0.17270297550000002,,,
CHN 242018-19Real_Annual,CHN 24,2018-19,Real_Annual,Family Group 1,0.177169257875,,,0.17270297550000002,,,
CHN 242019-20Cash_Annual,CHN 24,2019-20,Cash_Annual,Family Group 1,0.18927457550000001,,,0.18463035649999998,,,
CHN 242019-20Real_Annual,CHN 24,2019-20,Real_Annual,Family Group 1,0.18927457550000001,,,0.18463035649999998,,,
CHN 242020-21Cash_Annual,CHN 24,2020-21,Cash_Annual,Family Group 1,0.1633189395,,,0.1770343855,,,
CHN 242020-21Real_Annual,CHN 24,2020-21,Real_Annual,Family Group 1,0.1633189395,,,0.1770343855,,,
CHN 242021-22Cash_Annual,CHN 24,2021-22,Cash_Annual,Family Group 1,0.17856332087500001,,,0.1777999025,,,
CHN 242021-22Real_Annual,CHN 24,2021-22,Real_Annual,Family Group 1,0.17856332087500001,,,0.1777999025,,,
CHN 242022-23Cash_Annual,CHN 24,2022-23,Cash_Annual,Family Group 1,0.18231641675,,,0.17911192,,,
CHN 242022-23Real_Annual,CHN 24,2022-23,Real_Annual,Family Group 1,0.18231641675,,,0.17911192,,,
CHN 242023-24Cash_Annual,CHN 24,2023-24,Cash_Annual,Family Group 1,0.170037944,,,0.1678534075,,,
CHN 242023-24Real_Annual,CHN 24,2023-24,Real_Annual,Family Group 1,0.170037944,,,0.1678534075,,,
CHN 242014-15Cash_Annual,CHN 24,2014-15,Cash_Annual,Family Group 2,0.21005790125,,,0.2097133845,,,
CHN 242014-15Real_Annual,CHN 24,2014-15,Real_Annual,Family Group 2,0.21005790125,,,0.2097133845,,,
CHN 242015-16Cash_Annual,CHN 24,2015-16,Cash_Annual,Family Group 2,0.21887189525,,,0.22122851,,,
CHN 242015-16Real_Annual,CHN 24,2015-16,Real_Annual,Family Group 2,0.21887189525,,,0.22122851,,,
CHN 242016-17Cash_Annual,CHN 24,2016-17,Cash_Annual,Family Group 2,0.227942798375,,,0.23126827900000002,,,
CHN 242016-17Real_Annual,CHN 24,2016-17,Real_Annual,Family Group 2,0.227942798375,,,0.23126827900000002,,,
CHN 242017-18Cash_Annual,CHN 24,2017-18,Cash_Annual,Family Group 2,0.235107241125,,,0.23861177249999999,,,
CHN 242017-18Real_Annual,CHN 24,2017-18,Real_Annual,Family Group 2,0.235107241125,,,0.23861177249999999,,,
CHN 242018-19Cash_Annual,CHN 24,2018-19,Cash_Annual,Family Group 2,0.22272084825,,,0.2247382625,,,
CHN 242018-19Real_Annual,CHN 24,2018-19,Real_Annual,Family Group 2,0.22272084825,,,0.2247382625,,,
CHN 242019-20Cash_Annual,CHN 24,2019-20,Cash_Annual,Family Group 2,0.235176829625,,,0.2373975965,,,
CHN 242019-20Real_Annual,CHN 24,2019-20,Real_Annual,Family Group 2,0.235176829625,,,0.2373975965,,,
CHN 242020-21Cash_Annual,CHN 24,2020-21,Cash_Annual,Family Group 2,0.19738744749999998,,,0.1976307855,,,
CHN 242020-21Real_Annual,CHN 24,2020-21,Real_Annual,Family Group 2,0.19738744749999998,,,0.1976307855,,,
CHN 242021-22Cash_Annual,CHN 24,2021-22,Cash_Annual,Family Group 2,0.226017545875,,,0.2276488915,,,
CHN 242021-22Real_Annual,CHN 24,2021-22,Real_Annual,Family Group 2,0.226017545875,,,0.2276488915,,,
CHN 242022-23Cash_Annual,CHN 24,2022-23,Cash_Annual,Family Group 2,0.230619346625,,,0.2337856815,,,
CHN 242022-23Real_Annual,CHN 24,2022-23,Real_Annual,Family Group 2,0.230619346625,,,0.2337856815,,,
CHN 242023-24Cash_Annual,CHN 24,2023-24,Cash_Annual,Family Group 2,0.22361931937500001,,,0.2207567615,,,
CHN 242023-24Real_Annual,CHN 24,2023-24,Real_Annual,Family Group 2,0.22361931937500001,,,0.2207567615,,,
CHN 242014-15Cash_Annual,CHN 24,2014-15,Cash_Annual,Family Group 3,0.223320502875,,,0.2267138065,,,
CHN 242014-15Real_Annual,CHN 24,2014-15,Real_Annual,Family Group 3,0.223320502875,,,0.2267138065,,,
CHN 242015-16Cash_Annual,CHN 24,2015-16,Cash_Annual,Family Group 3,0.23417512337500002,,,0.23301626,,,
CHN 242015-16Real_Annual,CHN 24,2015-16,Real_Annual,Family Group 3,0.23417512337500002,,,0.23301626,,,
CHN 242016-17Cash_Annual,CHN 24,2016-17,Cash_Annual,Family Group 3,0.238081714125,,,0.2389459535,,,
CHN 242016-17Real_Annual,CHN 24,2016-17,Real_Annual,Family Group 3,0.238081714125,,,0.2389459535,,,
CHN 242017-18Cash_Annual,CHN 24,2017-18,Cash_Annual,Family Group 3,0.24826141825,,,0.244508602,,,
CHN 242017-18Real_Annual,CHN 24,2017-18,Real_Annual,Family Group 3,0.24826141825,,,0.244508602,,,
CHN 242018-19Cash_Annual,CHN 24,2018-19,Cash_Annual,Family Group 3,0.24033435425000002,,,0.2418397665,,,
CHN 242018-19Real_Annual,CHN 24,2018-19,Real_Annual,Family Group 3,0.24033435425000002,,,0.2418397665,,,
CHN 242019-20Cash_Annual,CHN 24,2019-20,Cash_Annual,Family Group 3,0.250983843625,,,0.2480524405,,,
CHN 242019-20Real_Annual,CHN 24,2019-20,Real_Annual,Family Group 3,0.250983843625,,,0.2480524405,,,
CHN 242020-21Cash_Annual,CHN 24,2020-21,Cash_Annual,Family Group 3,0.213993446875,,,0.213047959,,,
CHN 242020-21Real_Annual,CHN 24,2020-21,Real_Annual,Family Group 3,0.213993446875,,,0.213047959,,,
CHN 242021-22Cash_Annual,CHN 24,2021-22,Cash_Annual,Family Group 3,0.25034475875,,,0.248806007,,,
CHN 242021-22Real_Annual,CHN 24,2021-22,Real_Annual,Family Group 3,0.25034475875,,,0.248806007,,,
CHN 242022-23Cash_Annual,CHN 24,2022-23,Cash_Annual,Family Group 3,0.25755514025,,,0.2559303645,,,
CHN 242022-23Real_Annual,CHN 24,2022-23,Real_Annual,Family Group 3,0.25755514025,,,0.2559303645,,,
CHN 242023-24Cash_Annual,CHN 24,2023-24,Cash_Annual,Family Group 3,0.2331827245,,,0.2339963465,,,
CHN 242023-24Real_Annual,CHN 24,2023-24,Real_Annual,Family Group 3,0.2331827245,,,0.2339963465,,,
CHN 242014-15Cash_Annual,CHN 24,2014-15,Cash_Annual,Family Group 4,0.232132520625,,,0.23820889,,,
CHN 242014-15Real_Annual,CHN 24,2014-15,Real_Annual,Family Group 4,0.232132520625,,,0.23820889,,,
CHN 242015-16Cash_Annual,CHN 24,2015-16,Cash_Annual,Family Group 4,0.25078924375,,,0.2524474415,,,
CHN 242015-16Real_Annual,CHN 24,2015-16,Real_Annual,Family Group 4,0.25078924375,,,0.2524474415,,,
CHN 242016-17Cash_Annual,CHN 24,2016-17,Cash_Annual,Family Group 4,0.25161960899999997,,,0.254858598,,,
CHN 242016-17Real_Annual,CHN 24,2016-17,Real_Annual,Family Group 4,0.25161960899999997,,,0.254858598,,,
CHN 242017-18Cash_Annual,CHN 24,2017-18,Cash_Annual,Family Group 4,0.259971991125,,,0.2675699295,,,
CHN 242017-18Real_Annual,CHN 24,2017-18,Real_Annual,Family Group 4,0.259971991125,,,0.2675699295,,,
CHN 242018-19Cash_Annual,CHN 24,2018-19,Cash_Annual,Family Group 4,0.25606332725000003,,,0.262468517,,,
CHN 242018-19Real_Annual,CHN 24,2018-19,Real_Annual,Family Group 4,0.25606332725000003,,,0.262468517,,,
CHN 242019-20Cash_Annual,CHN 24,2019-20,Cash_Annual,Family Group 4,0.264985183375,,,0.2675623445,,,
CHN 242019-20Real_Annual,CHN 24,2019-20,Real_Annual,Family Group 4,0.264985183375,,,0.2675623445,,,
CHN 242020-21Cash_Annual,CHN 24,2020-21,Cash_Annual,Family Group 4,0.227805929125,,,0.233199708,,,
CHN 242020-21Real_Annual,CHN 24,2020-21,Real_Annual,Family Group 4,0.227805929125,,,0.233199708,,,
CHN 242021-22Cash_Annual,CHN 24,2021-22,Cash_Annual,Family Group 4,0.26715870937499997,,,0.2715447995,,,
CHN 242021-22Real_Annual,CHN 24,2021-22,Real_Annual,Family Group 4,0.26715870937499997,,,0.2715447995,,,
CHN 242022-23Cash_Annual,CHN 24,2022-23,Cash_Annual,Family Group 4,0.272079421125,,,0.2795105725,,,
CHN 242022-23Real_Annual,CHN 24,2022-23,Real_Annual,Family Group 4,0.272079421125,,,0.2795105725,,,
CHN 242023-24Cash_Annual,CHN 24,2023-24,Cash_Annual,Family Group 4,0.252868101125,,,0.2460047605,,,
CHN 242023-24Real_Annual,CHN 24,2023-24,Real_Annual,Family Group 4,0.252868101125,,,0.2460047605,,,
CLIM 012010-11Cash_Annual,CLIM 01,2010-11,Cash_Annual,Family Group 1,8.57118983125,,,9.0513094985,,,
CLIM 012010-11Real_Annual,CLIM 01,2010-11,Real_Annual,Family Group 1,8.57118983125,,,9.0513094985,,,
CLIM 012011-12Cash_Annual,CLIM 01,2011-12,Cash_Annual,Family Group 1,7.729181887999999,,,8.168488854,,,
CLIM 012011-12Real_Annual,CLIM 01,2011-12,Real_Annual,Family Group 1,7.729181887999999,,,8.168488854,,,
CLIM 012012-13Cash_Annual,CLIM 01,2012-13,Cash_Annual,Family Group 1,7.986395556875,,,8.260833091,,,
CLIM 012012-13Real_Annual,CLIM 01,2012-13,Real_Annual,Family Group 1,7.986395556875,,,8.260833091,,,
CLIM 012013-14Cash_Annual,CLIM 01,2013-14,Cash_Annual,Family Group 1,7.7491470445,,,7.923811743,,,
CLIM 012013-14Real_Annual,CLIM 01,2013-14,Real_Annual,Family Group 1,7.7491470445,,,7.923811743,,,
CLIM 012014-15Cash_Annual,CLIM 01,2014-15,Cash_Annual,Family Group 1,7.024456857875,,,7.206700286,,,
CLIM 012014-15Real_Annual,CLIM 01,2014-15,Real_Annual,Family Group 1,7.024456857875,,,7.206700286,,,
CLIM 012015-16Cash_Annual,CLIM 01,2015-16,Cash_Annual,Family Group 1,6.940341889375,,,6.880887902,,,
CLIM 012015-16Real_Annual,CLIM 01,2015-16,Real_Annual,Family Group 1,6.940341889375,,,6.880887902,,,
CLIM 012016-17Cash_Annual,CLIM 01,2016-17,Cash_Annual,Family Group 1,6.43980284325,,,6.4940864305,,,
CLIM 012016-17Real_Annual,CLIM 01,2016-17,Real_Annual,Family Group 1,6.43980284325,,,6.4940864305,,,
CLIM 012017-18Cash_Annual,CLIM 01,2017-18,Cash_Annual,Family Group 1,6.21268753675,,,6.204940292,,,
CLIM 012017-18Real_Annual,CLIM 01,2017-18,Real_Annual,Family Group 1,6.21268753675,,,6.204940292,,,
CLIM 012018-19Cash_Annual,CLIM 01,2018-19,Cash_Annual,Family Group 1,6.1268254245,,,5.735444623499999,,,
CLIM 012018-19Real_Annual,CLIM 01,2018-19,Real_Annual,Family Group 1,6.1268254245,,,5.735444623499999,,,
CLIM 012019-20Cash_Annual,CLIM 01,2019-20,Cash_Annual,Family Group 1,5.824143806625,,,5.452384129,,,
CLIM 012019-20Real_Annual,CLIM 01,2019-20,Real_Annual,Family Group 1,5.824143806625,,,5.452384129,,,
CLIM 012020-21Cash_Annual,CLIM 01,2020-21,Cash_Annual,Family Group 1,5.14800575775,,,4.6746155655,,,
CLIM 012020-21Real_Annual,CLIM 01,2020-21,Real_Annual,Family Group 1,5.14800575775,,,4.6746155655,,,
CLIM 012021-22Cash_Annual,CLIM 01,2021-22,Cash_Annual,Family Group 1,5.65958772625,,,5.1365967305,,,
CLIM 012021-22Real_Annual,CLIM 01,2021-22,Real_Annual,Family Group 1,5.65958772625,,,5.1365967305,,,
CLIM 012022-23Cash_Annual,CLIM 01,2022-23,Cash_Annual,Family Group 1,5.334908079625,,,4.874795311,,,
CLIM 012022-23Real_Annual,CLIM 01,2022-23,Real_Annual,Family Group 1,5.334908079625,,,4.874795311,,,
CLIM 012023-24Cash_Annual,CLIM 01,2023-24,Cash_Annual,Family Group 1,5.5985303769999994,,,4.7838602120000004,,,
CLIM 012023-24Real_Annual,CLIM 01,2023-24,Real_Annual,Family Group 1,5.5985303769999994,,,4.7838602120000004,,,
CLIM 012010-11Cash_Annual,CLIM 01,2010-11,Cash_Annual,Family Group 2,8.5798066485,,,7.683357344,,,
CLIM 012010-11Real_Annual,CLIM 01,2010-11,Real_Annual,Family Group 2,8.5798066485,,,7.683357344,,,
CLIM 012011-12Cash_Annual,CLIM 01,2011-12,Cash_Annual,Family Group 2,7.770017405375,,,6.697888997,,,
CLIM 012011-12Real_Annual,CLIM 01,2011-12,Real_Annual,Family Group 2,7.770017405375,,,6.697888997,,,
CLIM 012012-13Cash_Annual,CLIM 01,2012-13,Cash_Annual,Family Group 2,7.954245178,,,7.091506462,,,
CLIM 012012-13Real_Annual,CLIM 01,2012-13,Real_Annual,Family Group 2,7.954245178,,,7.091506462,,,
CLIM 012013-14Cash_Annual,CLIM 01,2013-14,Cash_Annual,Family Group 2,7.774551427,,,6.923919393,,,
CLIM 012013-14Real_Annual,CLIM 01,2013-14,Real_Annual,Family Group 2,7.774551427,,,6.923919393,,,
CLIM 012014-15Cash_Annual,CLIM 01,2014-15,Cash_Annual,Family Group 2,7.0602806025,,,6.272170638,,,
CLIM 012014-15Real_Annual,CLIM 01,2014-15,Real_Annual,Family Group 2,7.0602806025,,,6.272170638,,,
CLIM 012015-16Cash_Annual,CLIM 01,2015-16,Cash_Annual,Family Group 2,6.702928898375,,,5.8423666865,,,
CLIM 012015-16Real_Annual,CLIM 01,2015-16,Real_Annual,Family Group 2,6.702928898375,,,5.8423666865,,,
CLIM 012016-17Cash_Annual,CLIM 01,2016-17,Cash_Annual,Family Group 2,6.526718777125,,,5.4617718295,,,
CLIM 012016-17Real_Annual,CLIM 01,2016-17,Real_Annual,Family Group 2,6.526718777125,,,5.4617718295,,,
CLIM 012017-18Cash_Annual,CLIM 01,2017-18,Cash_Annual,Family Group 2,6.326268042125,,,4.973466500500001,,,
CLIM 012017-18Real_Annual,CLIM 01,2017-18,Real_Annual,Family Group 2,6.326268042125,,,4.973466500500001,,,
CLIM 012018-19Cash_Annual,CLIM 01,2018-19,Cash_Annual,Family Group 2,6.164547273375,,,5.0033135345,,,
CLIM 012018-19Real_Annual,CLIM 01,2018-19,Real_Annual,Family Group 2,6.164547273375,,,5.0033135345,,,
CLIM 012019-20Cash_Annual,CLIM 01,2019-20,Cash_Annual,Family Group 2,5.93172324875,,,4.866135469,,,
CLIM 012019-20Real_Annual,CLIM 01,2019-20,Real_Annual,Family Group 2,5.93172324875,,,4.866135469,,,
CLIM 012020-21Cash_Annual,CLIM 01,2020-21,Cash_Annual,Family Group 2,5.175118990375,,,4.064251287499999,,,
CLIM 012020-21Real_Annual,CLIM 01,2020-21,Real_Annual,Family Group 2,5.175118990375,,,4.064251287499999,,,
CLIM 012021-22Cash_Annual,CLIM 01,2021-22,Cash_Annual,Family Group 2,5.610580080125,,,4.638353121,,,
CLIM 012021-22Real_Annual,CLIM 01,2021-22,Real_Annual,Family Group 2,5.610580080125,,,4.638353121,,,
CLIM 012022-23Cash_Annual,CLIM 01,2022-23,Cash_Annual,Family Group 2,5.345863956500001,,,4.3299808655,,,
CLIM 012022-23Real_Annual,CLIM 01,2022-23,Real_Annual,Family Group 2,5.345863956500001,,,4.3299808655,,,
CLIM 012023-24Cash_Annual,CLIM 01,2023-24,Cash_Annual,Family Group 2,5.177914363625,,,4.1192343375,,,
CLIM 012023-24Real_Annual,CLIM 01,2023-24,Real_Annual,Family Group 2,5.177914363625,,,4.1192343375,,,
CLIM 012010-11Cash_Annual,CLIM 01,2010-11,Cash_Annual,Family Group 3,8.121003547875,,,7.0388019175,,,
CLIM 012010-11Real_Annual,CLIM 01,2010-11,Real_Annual,Family Group 3,8.121003547875,,,7.0388019175,,,
CLIM 012011-12Cash_Annual,CLIM 01,2011-12,Cash_Annual,Family Group 3,7.416664552,,,6.2652827559999995,,,
CLIM 012011-12Real_Annual,CLIM 01,2011-12,Real_Annual,Family Group 3,7.416664552,,,6.2652827559999995,,,
CLIM 012012-13Cash_Annual,CLIM 01,2012-13,Cash_Annual,Family Group 3,7.514590549625,,,6.507937463499999,,,
CLIM 012012-13Real_Annual,CLIM 01,2012-13,Real_Annual,Family Group 3,7.514590549625,,,6.507937463499999,,,
CLIM 012013-14Cash_Annual,CLIM 01,2013-14,Cash_Annual,Family Group 3,7.35869543175,,,6.454126378,,,
CLIM 012013-14Real_Annual,CLIM 01,2013-14,Real_Annual,Family Group 3,7.35869543175,,,6.454126378,,,
CLIM 012014-15Cash_Annual,CLIM 01,2014-15,Cash_Annual,Family Group 3,6.547766661625,,,5.557705113,,,
CLIM 012014-15Real_Annual,CLIM 01,2014-15,Real_Annual,Family Group 3,6.547766661625,,,5.557705113,,,
CLIM 012015-16Cash_Annual,CLIM 01,2015-16,Cash_Annual,Family Group 3,6.48091992225,,,5.4811491409999995,,,
CLIM 012015-16Real_Annual,CLIM 01,2015-16,Real_Annual,Family Group 3,6.48091992225,,,5.4811491409999995,,,
CLIM 012016-17Cash_Annual,CLIM 01,2016-17,Cash_Annual,Family Group 3,6.18254979325,,,5.1298797465,,,
CLIM 012016-17Real_Annual,CLIM 01,2016-17,Real_Annual,Family Group 3,6.18254979325,,,5.1298797465,,,
CLIM 012017-18Cash_Annual,CLIM 01,2017-18,Cash_Annual,Family Group 3,6.021823412125,,,4.9453899215,,,
CLIM 012017-18Real_Annual,CLIM 01,2017-18,Real_Annual,Family Group 3,6.021823412125,,,4.9453899215,,,
CLIM 012018-19Cash_Annual,CLIM 01,2018-19,Cash_Annual,Family Group 3,5.9338343428750004,,,4.8834628175,,,
CLIM 012018-19Real_Annual,CLIM 01,2018-19,Real_Annual,Family Group 3,5.9338343428750004,,,4.8834628175,,,
CLIM 012019-20Cash_Annual,CLIM 01,2019-20,Cash_Annual,Family Group 3,5.762145811375,,,4.575299682,,,
CLIM 012019-20Real_Annual,CLIM 01,2019-20,Real_Annual,Family Group 3,5.762145811375,,,4.575299682,,,
CLIM 012020-21Cash_Annual,CLIM 01,2020-21,Cash_Annual,Family Group 3,5.200706777,,,4.0579619835,,,
CLIM 012020-21Real_Annual,CLIM 01,2020-21,Real_Annual,Family Group 3,5.200706777,,,4.0579619835,,,
CLIM 012021-22Cash_Annual,CLIM 01,2021-22,Cash_Annual,Family Group 3,5.506590787125,,,4.465371288,,,
CLIM 012021-22Real_Annual,CLIM 01,2021-22,Real_Annual,Family Group 3,5.506590787125,,,4.465371288,,,
CLIM 012022-23Cash_Annual,CLIM 01,2022-23,Cash_Annual,Family Group 3,5.196483357875,,,4.211796833,,,
CLIM 012022-23Real_Annual,CLIM 01,2022-23,Real_Annual,Family Group 3,5.196483357875,,,4.211796833,,,
CLIM 012023-24Cash_Annual,CLIM 01,2023-24,Cash_Annual,Family Group 3,4.982177629625,,,3.9733261765,,,
CLIM 012023-24Real_Annual,CLIM 01,2023-24,Real_Annual,Family Group 3,4.982177629625,,,3.9733261765,,,
CLIM 012010-11Cash_Annual,CLIM 01,2010-11,Cash_Annual,Family Group 4,8.346991443124999,,,6.960706055999999,,,
CLIM 012010-11Real_Annual,CLIM 01,2010-11,Real_Annual,Family Group 4,8.346991443124999,,,6.960706055999999,,,
CLIM 012011-12Cash_Annual,CLIM 01,2011-12,Cash_Annual,Family Group 4,7.854011445875,,,6.325202601499999,,,
CLIM 012011-12Real_Annual,CLIM 01,2011-12,Real_Annual,Family Group 4,7.854011445875,,,6.325202601499999,,,
CLIM 012012-13Cash_Annual,CLIM 01,2012-13,Cash_Annual,Family Group 4,7.871651537,,,6.5505621519999995,,,
CLIM 012012-13Real_Annual,CLIM 01,2012-13,Real_Annual,Family Group 4,7.871651537,,,6.5505621519999995,,,
CLIM 012013-14Cash_Annual,CLIM 01,2013-14,Cash_Annual,Family Group 4,7.719984211124999,,,6.4427555845,,,
CLIM 012013-14Real_Annual,CLIM 01,2013-14,Real_Annual,Family Group 4,7.719984211124999,,,6.4427555845,,,
CLIM 012014-15Cash_Annual,CLIM 01,2014-15,Cash_Annual,Family Group 4,6.67295227825,,,5.6146378385,,,
CLIM 012014-15Real_Annual,CLIM 01,2014-15,Real_Annual,Family Group 4,6.67295227825,,,5.6146378385,,,
CLIM 012015-16Cash_Annual,CLIM 01,2015-16,Cash_Annual,Family Group 4,6.495787040125,,,5.4537156665,,,
CLIM 012015-16Real_Annual,CLIM 01,2015-16,Real_Annual,Family Group 4,6.495787040125,,,5.4537156665,,,
CLIM 012016-17Cash_Annual,CLIM 01,2016-17,Cash_Annual,Family Group 4,6.059550308625,,,5.021760008999999,,,
CLIM 012016-17Real_Annual,CLIM 01,2016-17,Real_Annual,Family Group 4,6.059550308625,,,5.021760008999999,,,
CLIM 012017-18Cash_Annual,CLIM 01,2017-18,Cash_Annual,Family Group 4,6.013726927625,,,4.806239468499999,,,
CLIM 012017-18Real_Annual,CLIM 01,2017-18,Real_Annual,Family Group 4,6.013726927625,,,4.806239468499999,,,
CLIM 012018-19Cash_Annual,CLIM 01,2018-19,Cash_Annual,Family Group 4,6.012071120375,,,4.6790698595,,,
CLIM 012018-19Real_Annual,CLIM 01,2018-19,Real_Annual,Family Group 4,6.012071120375,,,4.6790698595,,,
CLIM 012019-20Cash_Annual,CLIM 01,2019-20,Cash_Annual,Family Group 4,5.763389829875,,,4.653753783999999,,,
CLIM 012019-20Real_Annual,CLIM 01,2019-20,Real_Annual,Family Group 4,5.763389829875,,,4.653753783999999,,,
