Key_CodePeriodDType,Key_CodePeriodLADType,Key_CodePeriodFamilyGroupDType,DataType,LocalAuthority,Code,Period,Value,Numerator,Denominator,ScotRank,ScotPct,FamilyRank,FamilyPct,Previous_Row,First_Row,Changes
ENV 01a2023-24Cash_Annual,ENV 01a2023-24Edinburgh CityCash_Annual,ENV 01a2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 01a,2023-24,78.41,20700000.0,263997.0,17.0,0.53125,5.0,0.625,"{""Value"": 76.3, ""Numerator"": 19940000.0, ""Denominator"": 261324.0, ""ScotRank"": 18.0, ""ScotPct"": 0.5625, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 70.01, ""Numerator"": 16582000.0, ""Denominator"": 236856.0, ""ScotRank"": 24.0, ""ScotPct"": 0.75, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 7.0, ""ScotPct_ChangeSinceFirst"": 0.21875, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 2.1099999999999994, ""Numerator_ChangeSincePrevious"": 760000.0, ""Denominator_ChangeSincePrevious"": 2673.0, ""Value_ChangeSinceFirst"": 8.399999999999991, ""Numerator_ChangeSinceFirst"": 4118000.0, ""Denominator_ChangeSinceFirst"": 27141.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.027653997378768013, ""PercentChange_AimAdjusted_SinceFirst"": -0.1199828595914868}"
ENV 02a2023-24Cash_Annual,ENV 02a2023-24Edinburgh CityCash_Annual,ENV 02a2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 02a,2023-24,44.4,11722000.0,263997.0,1.0,0.03125,1.0,0.125,"{""Value"": 41.11, ""Numerator"": 10742000.0, ""Denominator"": 261324.0, ""ScotRank"": 4.0, ""ScotPct"": 0.125, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 75.41, ""Numerator"": 17862000.0, ""Denominator"": 236856.0, ""ScotRank"": 9.0, ""ScotPct"": 0.28125, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09375, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 8.0, ""ScotPct_ChangeSinceFirst"": 0.25, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 3.289999999999999, ""Numerator_ChangeSincePrevious"": 980000.0, ""Denominator_ChangeSincePrevious"": 2673.0, ""Value_ChangeSinceFirst"": -31.009999999999998, ""Numerator_ChangeSinceFirst"": -6140000.0, ""Denominator_ChangeSinceFirst"": 27141.0, ""PercentChange_AimAdjusted_SincePrevious"": -0.0800291899781075, ""PercentChange_AimAdjusted_SinceFirst"": 0.4112186712637581}"
ENV 03a2023-24Cash_Annual,ENV 03a2023-24Edinburgh CityCash_Annual,ENV 03a2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 03a,2023-24,28554.23,14941000.0,523.25,31.0,1.0,8.0,1.0,"{""Value"": 25947.88, ""Numerator"": 13352000.0, ""Denominator"": 514.57, ""ScotRank"": 30.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 35688.29, ""Numerator"": 16771000.0, ""Denominator"": 469.93, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 1.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 2606.3499999999985, ""Numerator_ChangeSincePrevious"": 1589000.0, ""Denominator_ChangeSincePrevious"": 8.67999999999995, ""Value_ChangeSinceFirst"": -7134.060000000001, ""Numerator_ChangeSinceFirst"": -1830000.0, ""Denominator_ChangeSinceFirst"": 53.31999999999999, ""PercentChange_AimAdjusted_SincePrevious"": -0.1004455855353115, ""PercentChange_AimAdjusted_SinceFirst"": 0.19989918261704331}"
ENV 03c2023-24Cash_Annual,ENV 03c2023-24Edinburgh CityCash_Annual,ENV 03c2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 03c,2023-24,0.906030855539972,,,22.0,0.7096774193548387,3.0,0.375,"{""Value"": 0.863, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 25.0, ""ScotPct"": 0.8064516129032258, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.905, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09677419354838701, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 9.0, ""ScotPct_ChangeSinceFirst"": 0.25907258064516125, ""FamilyRank_ChangeSinceFirst"": 5.0, ""FamilyPct_ChangeSinceFirst"": 0.625, ""Value_ChangeSincePrevious"": 0.04303085553997199, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.0010308555399719532, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.04303085553997199, ""PercentChange_AimAdjusted_SinceFirst"": 0.0010308555399719532}"
ENV 04a2023-24Cash_Annual,ENV 04a2023-24Edinburgh CityCash_Annual,ENV 04a2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 04a,2023-24,27553.89,42951000.0,1558.8,28.0,0.875,7.0,0.875,"{""Value"": 25611.74, ""Numerator"": 37534000.0, ""Denominator"": 1465.5, ""ScotRank"": 31.0, ""ScotPct"": 0.96875, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""Value"": 28511.83, ""Numerator"": 39774000.0, ""Denominator"": 1395.0, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": 3.0, ""ScotPct_ChangeSincePrevious"": 0.09375, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": 1942.1499999999978, ""Numerator_ChangeSincePrevious"": 5417000.0, ""Denominator_ChangeSincePrevious"": 93.29999999999995, ""Value_ChangeSinceFirst"": -957.9400000000023, ""Numerator_ChangeSinceFirst"": 3177000.0, ""Denominator_ChangeSinceFirst"": 163.79999999999995, ""PercentChange_AimAdjusted_SincePrevious"": -0.07583045900044268, ""PercentChange_AimAdjusted_SinceFirst"": 0.03359798371412857}"
ENV 04b2022-24Cash_Annual,ENV 04b2022-24Edinburgh CityCash_Annual,ENV 04b2022-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 04b,2022-24,0.289045531434166,,,20.0,0.625,5.0,0.625,"{""Value"": 0.27385474275914, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 21.0, ""ScotPct"": 0.65625, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 0.255866167375796, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 13.0, ""ScotPct"": 0.40625, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": 1.0, ""ScotPct_ChangeSincePrevious"": 0.03125, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": -7.0, ""ScotPct_ChangeSinceFirst"": -0.21875, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": 0.01519078867502599, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.03317936405837002, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.01519078867502599, ""PercentChange_AimAdjusted_SinceFirst"": -0.03317936405837002}"
ENV 04c2022-24Cash_Annual,ENV 04c2022-24Edinburgh CityCash_Annual,ENV 04c2022-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 04c,2022-24,0.255636906839292,,,9.0,0.28125,3.0,0.375,"{""Value"": 0.223562855052296, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 7.0, ""ScotPct"": 0.21875, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.249611549190563, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 5.0, ""ScotPct"": 0.15625, ""FamilyRank"": 3.0, ""FamilyPct"": 0.375}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": -4.0, ""ScotPct_ChangeSinceFirst"": -0.125, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": 0.032074051786996016, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.006025357648729024, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": -0.032074051786996016, ""PercentChange_AimAdjusted_SinceFirst"": -0.006025357648729024}"
ENV 04d2022-24Cash_Annual,ENV 04d2022-24Edinburgh CityCash_Annual,ENV 04d2022-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 04d,2022-24,0.260491765873034,,,9.0,0.28125,5.0,0.625,"{""Value"": 0.263303572167283, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 9.0, ""ScotPct"": 0.28125, ""FamilyRank"": 5.0, ""FamilyPct"": 0.625}","{""Value"": 0.302477342468541, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 9.0, ""ScotPct"": 0.28125, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -0.0, ""ScotPct_ChangeSinceFirst"": -0.0, ""FamilyRank_ChangeSinceFirst"": -1.0, ""FamilyPct_ChangeSinceFirst"": -0.125, ""Value_ChangeSincePrevious"": -0.0028118062942489863, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.041985576595507, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.0028118062942489863, ""PercentChange_AimAdjusted_SinceFirst"": 0.041985576595507}"
ENV 04e2020-24Cash_Annual,ENV 04e2020-24Edinburgh CityCash_Annual,ENV 04e2020-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 04e,2020-24,0.362815906636608,,,20.0,0.625,8.0,1.0,"{""Value"": 0.375612389960774, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 20.0, ""ScotPct"": 0.625, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 0.38208307158919, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 15.0, ""ScotPct"": 0.46875, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -5.0, ""ScotPct_ChangeSinceFirst"": -0.15625, ""FamilyRank_ChangeSinceFirst"": -2.0, ""FamilyPct_ChangeSinceFirst"": -0.25, ""Value_ChangeSincePrevious"": -0.012796483324165997, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.019267164952582017, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.012796483324165997, ""PercentChange_AimAdjusted_SinceFirst"": 0.019267164952582017}"
ENV 052023-24Cash_Annual,ENV 052023-24Edinburgh CityCash_Annual,ENV 052023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 05,2023-24,25903.49,13554000.0,523.25,24.0,0.75,7.0,0.875,"{""Value"": 25308.51, ""Numerator"": 13023000.0, ""Denominator"": 514.57, ""ScotRank"": 22.0, ""ScotPct"": 0.6875, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 38854.72, ""Numerator"": 18259000.0, ""Denominator"": 469.93, ""ScotRank"": 30.0, ""ScotPct"": 0.9375, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 6.0, ""ScotPct_ChangeSinceFirst"": 0.1875, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 594.9800000000032, ""Numerator_ChangeSincePrevious"": 531000.0, ""Denominator_ChangeSincePrevious"": 8.67999999999995, ""Value_ChangeSinceFirst"": -12951.23, ""Numerator_ChangeSinceFirst"": -4705000.0, ""Denominator_ChangeSinceFirst"": 53.31999999999999, ""PercentChange_AimAdjusted_SincePrevious"": -0.02350908844495402, ""PercentChange_AimAdjusted_SinceFirst"": 0.3333244969980481}"
ENV 05a2023-24Cash_Annual,ENV 05a2023-24Edinburgh CityCash_Annual,ENV 05a2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 05a,2023-24,4454.85,2331000.0,523.25,6.0,0.1875,1.0,0.125,"{""Value"": 3845.93, ""Numerator"": 1979000.0, ""Denominator"": 514.57, ""ScotRank"": 6.0, ""ScotPct"": 0.1875, ""FamilyRank"": 1.0, ""FamilyPct"": 0.125}","{""Value"": 2749.16, ""Numerator"": 1321000.0, ""Denominator"": 480.51, ""ScotRank"": 5.0, ""ScotPct"": 0.15625, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": -0.0, ""ScotPct_ChangeSincePrevious"": -0.0, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": -1.0, ""ScotPct_ChangeSinceFirst"": -0.03125, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 608.9200000000005, ""Numerator_ChangeSincePrevious"": 352000.0, ""Denominator_ChangeSincePrevious"": 8.67999999999995, ""Value_ChangeSinceFirst"": 1705.6900000000005, ""Numerator_ChangeSinceFirst"": 1010000.0, ""Denominator_ChangeSinceFirst"": 42.74000000000001, ""PercentChange_AimAdjusted_SincePrevious"": -0.1583284147137365, ""PercentChange_AimAdjusted_SinceFirst"": -0.6204404254390434}"
ENV 05b2023-24Cash_Annual,ENV 05b2023-24Edinburgh CityCash_Annual,ENV 05b2023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 05b,2023-24,21448.64,11223000.0,523.25,27.0,0.84375,8.0,1.0,"{""Value"": 21462.58, ""Numerator"": 11044000.0, ""Denominator"": 514.57, ""ScotRank"": 25.0, ""ScotPct"": 0.78125, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""Value"": 25728.91, ""Numerator"": 12363000.0, ""Denominator"": 480.51, ""ScotRank"": 29.0, ""ScotPct"": 0.90625, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -2.0, ""ScotPct_ChangeSincePrevious"": -0.0625, ""FamilyRank_ChangeSincePrevious"": -0.0, ""FamilyPct_ChangeSincePrevious"": -0.0, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": -0.0, ""FamilyPct_ChangeSinceFirst"": -0.0, ""Value_ChangeSincePrevious"": -13.940000000002328, ""Numerator_ChangeSincePrevious"": 179000.0, ""Denominator_ChangeSincePrevious"": 8.67999999999995, ""Value_ChangeSinceFirst"": -4280.27, ""Numerator_ChangeSinceFirst"": -1140000.0, ""Denominator_ChangeSinceFirst"": 42.74000000000001, ""PercentChange_AimAdjusted_SincePrevious"": 0.0006495025295189268, ""PercentChange_AimAdjusted_SinceFirst"": 0.16636033162695196}"
ENV 062023-24Cash_Annual,ENV 062023-24Edinburgh CityCash_Annual,ENV 062023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 06,2023-24,0.38,,,25.0,0.78125,5.0,0.625,"{""Value"": 0.371, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""Value"": 0.315, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 7.0, ""FamilyPct"": 0.875}","{""ScotRank_ChangeSincePrevious"": 2.0, ""ScotPct_ChangeSincePrevious"": 0.0625, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 2.0, ""ScotPct_ChangeSinceFirst"": 0.0625, ""FamilyRank_ChangeSinceFirst"": 2.0, ""FamilyPct_ChangeSinceFirst"": 0.25, ""Value_ChangeSincePrevious"": 0.009000000000000008, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.065, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.009000000000000008, ""PercentChange_AimAdjusted_SinceFirst"": 0.065}"
ENV 07a2021-24Cash_Annual,ENV 07a2021-24Edinburgh CityCash_Annual,ENV 07a2021-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 07a,2021-24,0.753333333333333,,,26.0,0.8125,5.0,0.625,"{""Value"": 0.733333333333333, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 25.0, ""ScotPct"": 0.78125, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.703666666666667, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 32.0, ""ScotPct"": 1.0, ""FamilyRank"": 8.0, ""FamilyPct"": 1.0}","{""ScotRank_ChangeSincePrevious"": -1.0, ""ScotPct_ChangeSincePrevious"": -0.03125, ""FamilyRank_ChangeSincePrevious"": -1.0, ""FamilyPct_ChangeSincePrevious"": -0.125, ""ScotRank_ChangeSinceFirst"": 6.0, ""ScotPct_ChangeSinceFirst"": 0.1875, ""FamilyRank_ChangeSinceFirst"": 3.0, ""FamilyPct_ChangeSinceFirst"": 0.375, ""Value_ChangeSincePrevious"": 0.020000000000000018, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.04966666666666597, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.020000000000000018, ""PercentChange_AimAdjusted_SinceFirst"": 0.04966666666666597}"
ENV 07b2021-24Cash_Annual,ENV 07b2021-24Edinburgh CityCash_Annual,ENV 07b2021-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,ENV 07b,2021-24,0.6,,,20.0,0.625,2.0,0.25,"{""Value"": 0.556666666666667, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 27.0, ""ScotPct"": 0.84375, ""FamilyRank"": 4.0, ""FamilyPct"": 0.5}","{""Value"": 0.7, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 28.0, ""ScotPct"": 0.875, ""FamilyRank"": 6.0, ""FamilyPct"": 0.75}","{""ScotRank_ChangeSincePrevious"": 7.0, ""ScotPct_ChangeSincePrevious"": 0.21875, ""FamilyRank_ChangeSincePrevious"": 2.0, ""FamilyPct_ChangeSincePrevious"": 0.25, ""ScotRank_ChangeSinceFirst"": 8.0, ""ScotPct_ChangeSinceFirst"": 0.25, ""FamilyRank_ChangeSinceFirst"": 4.0, ""FamilyPct_ChangeSinceFirst"": 0.5, ""Value_ChangeSincePrevious"": 0.043333333333333, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": -0.09999999999999998, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.043333333333333, ""PercentChange_AimAdjusted_SinceFirst"": -0.09999999999999998}"
FINSUS 012023-24Cash_Annual,FINSUS 012023-24Edinburgh CityCash_Annual,FINSUS 012023-24Family Group 4Cash_Annual,Cash_Annual,Edinburgh City,FINSUS 01,2023-24,0.3557,,,6.0,0.1875,1.0,0.125,"{""Value"": 0.3139, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 8.0, ""ScotPct"": 0.25, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""Value"": 0.1839, ""Numerator"": null, ""Denominator"": null, ""ScotRank"": 12.0, ""ScotPct"": 0.375, ""FamilyRank"": 2.0, ""FamilyPct"": 0.25}","{""ScotRank_ChangeSincePrevious"": 2.0, ""ScotPct_ChangeSincePrevious"": 0.0625, ""FamilyRank_ChangeSincePrevious"": 1.0, ""FamilyPct_ChangeSincePrevious"": 0.125, ""ScotRank_ChangeSinceFirst"": 6.0, ""ScotPct_ChangeSinceFirst"": 0.1875, ""FamilyRank_ChangeSinceFirst"": 1.0, ""FamilyPct_ChangeSinceFirst"": 0.125, ""Value_ChangeSincePrevious"": 0.041800000000000004, ""Numerator_ChangeSincePrevious"": null, ""Denominator_ChangeSincePrevious"": null, ""Value_ChangeSinceFirst"": 0.1718, ""Numerator_ChangeSinceFirst"": null, ""Denominator_ChangeSinceFirst"": null, ""PercentChange_AimAdjusted_SincePrevious"": 0.041800000000000004, ""PercentChange_AimAdjusted_SinceFirst"": 0.1718}"
