Code,LocalAuthority,LGBF Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
CORP08,Orkney Islands,2013-14,0.7688,38277,49789,0.9193,4181368,4548263,0.88565,107940.75,120880.25,Rural
CORP08,Orkney Islands,2014-15,0.7716,37697,48855,0.9252,4195649,4534655,0.8894875,105175.25,117928.875,Rural
CORP08,Orkney Islands,2015-16,0.7921,37445,47275,0.9277,4112861,4433466,0.8848625,100757.125,116077.875,Rural
CORP08,Orkney Islands,2016-17,0.7999,37202,46508,0.9306,4273991,4592738,0.8993375,100223,111972.75,Rural
CORP08,Orkney Islands,2017-18,0.811,36575,45100,0.9319,4177397,4482608,0.9005875,95591,104708.75,Rural
CORP08,Orkney Islands,2018-19,0.8117,35174,43336,0.9268,4337611,4680100,0.9122875,100286.625,108873.625,Rural
CORP08,Orkney Islands,2019-20,0.7704,34636,44960,0.9172,4189273,4567662,0.9181375,99445.25,107469.75,Rural
CORP08,Orkney Islands,2020-21,0.8404,34840,41454,0.9176,3340232,3640220,0.90585,83179.625,90086.75,Rural
CORP08,Orkney Islands,2021-22,0.8252,37043,44888,0.922,3915257,4246612,0.9090125,97331.875,105008.125,Rural
CORP08,Orkney Islands,2022-23,0.841,39354,46783,0.9061,3892004,4295380,0.909475,94490.875,102551.5,Rural
CORP08,Perth & Kinross,2010-11,0.8958,82684,92298,0.8954,4339672,4846881,0.8786625,113336.875,128601.25,2
CORP08,Perth & Kinross,2011-12,0.9109,76323,83785,0.9019,4134110,4583818,0.874875,108592.625,124113.875,2
CORP08,Perth & Kinross,2012-13,0.9342,76579,81975,0.9047,4017146,4440209,0.880575,106468,120917.125,2
CORP08,Perth & Kinross,2013-14,0.9427,80834,85743,0.9193,4181368,4548263,0.91245,106742.75,116883.25,2
CORP08,Perth & Kinross,2014-15,0.9375,84986,90654,0.9252,4195649,4534655,0.9133625,115197.625,125217.125,2
CORP08,Perth & Kinross,2015-16,0.9325,81225,87101,0.9277,4112861,4433466,0.9206375,113824.75,122907.625,2
CORP08,Perth & Kinross,2016-17,0.9434,75715,80259,0.9306,4273991,4592738,0.921125,138628.25,147630.625,2
CORP08,Perth & Kinross,2017-18,0.9362,71766,76655,0.9319,4177397,4482608,0.9086,126832.5,136361.5,2
CORP08,Perth & Kinross,2018-19,0.9356,75045,80214,0.9268,4337611,4680100,0.9294,135656.125,144112.125,2
CORP08,Perth & Kinross,2019-20,0.9107,74958,82307,0.9172,4189273,4567662,0.910525,122357.125,131440.625,2
CORP08,Perth & Kinross,2020-21,0.8965,52807,58901,0.9176,3340232,3640220,0.8894375,75419.875,83344.75,2
CORP08,Perth & Kinross,2021-22,0.9396,58722,62498,0.922,3915257,4246612,0.9072625,101047.375,110327.875,2
CORP08,Perth & Kinross,2022-23,0.937,60568,64656,0.9061,3892004,4295380,0.913875,107040.5,116576.125,2
CORP08,Renfrewshire,2010-11,0.9562,343380,359105,0.8954,4339672,4846881,0.885375,123260.75,135255.75,3
CORP08,Renfrewshire,2011-12,0.9704,364681,375819,0.9019,4134110,4583818,0.8933625,129013.375,140613.25,3
CORP08,Renfrewshire,2012-13,0.9535,237066,248620,0.9047,4017146,4440209,0.8968375,114495.875,124957,3
CORP08,Renfrewshire,2013-14,0.9654,238599,247155,0.9193,4181368,4548263,0.8953875,116822.5,127826.75,3
CORP08,Renfrewshire,2014-15,0.9729,249072,256021,0.9252,4195649,4534655,0.9128375,120448.125,128640.375,3
CORP08,Renfrewshire,2015-16,0.9691,234237,241713,0.9277,4112861,4433466,0.924157143,123306.4286,130543.4286,3
CORP08,Renfrewshire,2016-17,0.9701,262754,270864,0.9306,4273991,4592738,0.8877125,116444,125899,3
CORP08,Renfrewshire,2017-18,0.9658,276108,285896,0.9319,4177397,4482608,0.9163875,124746.375,133550.75,3
CORP08,Renfrewshire,2018-19,0.9221,222959,241802,0.9268,4337611,4680100,0.901725,118291.125,129436.25,3
CORP08,Renfrewshire,2019-20,0.9206,207100,224972,0.9172,4189273,4567662,0.88995,108814.25,121150.5,3
CORP08,Renfrewshire,2020-21,0.9725,177747,182773,0.9176,3340232,3640220,0.9183125,97708,105642.875,3
CORP08,Renfrewshire,2021-22,0.955,207777,217573,0.922,3915257,4246612,0.9193125,111694.125,120207.375,3
CORP08,Renfrewshire,2022-23,0.9021,205274,227562,0.9061,3892004,4295380,0.9033,109355.625,120380.75,3
CORP08,Scottish Borders,2010-11,0.9116,69165,75868,0.8954,4339672,4846881,0.8755625,117421.125,132613.875,Rural
CORP08,Scottish Borders,2011-12,0.9106,68844,75602,0.9019,4134110,4583818,0.8694375,110099,124504.75,Rural
CORP08,Scottish Borders,2012-13,0.9028,76740,85001,0.9047,4017146,4440209,0.879925,107761.375,121556.625,Rural
CORP08,Scottish Borders,2013-14,0.9017,79441,88102,0.9193,4181368,4548263,0.88565,107940.75,120880.25,Rural
CORP08,Scottish Borders,2014-15,0.9296,74318,79949,0.9252,4195649,4534655,0.8894875,105175.25,117928.875,Rural
CORP08,Scottish Borders,2015-16,0.9297,76039,81790,0.9277,4112861,4433466,0.8848625,100757.125,116077.875,Rural
CORP08,Scottish Borders,2016-17,0.921,69221,75160,0.9306,4273991,4592738,0.8993375,100223,111972.75,Rural
CORP08,Scottish Borders,2017-18,0.7802,61815,79225,0.9319,4177397,4482608,0.9005875,95591,104708.75,Rural
CORP08,Scottish Borders,2018-19,0.8382,76102,90787,0.9268,4337611,4680100,0.9122875,100286.625,108873.625,Rural
CORP08,Scottish Borders,2019-20,0.9006,74622,82857,0.9172,4189273,4567662,0.9181375,99445.25,107469.75,Rural
CORP08,Scottish Borders,2020-21,0.947,67012,70760,0.9176,3340232,3640220,0.90585,83179.625,90086.75,Rural
CORP08,Scottish Borders,2021-22,0.9404,78655,83637,0.922,3915257,4246612,0.9090125,97331.875,105008.125,Rural
CORP08,Scottish Borders,2022-23,0.9352,87730,93807,0.9061,3892004,4295380,0.909475,94490.875,102551.5,Rural
CORP08,Shetland Islands,2010-11,0.8546,56474,66086,0.8954,4339672,4846881,0.8755625,117421.125,132613.875,Rural
CORP08,Shetland Islands,2011-12,0.8192,53344,65117,0.9019,4134110,4583818,0.8694375,110099,124504.75,Rural
CORP08,Shetland Islands,2012-13,0.8486,55063,64888,0.9047,4017146,4440209,0.879925,107761.375,121556.625,Rural
CORP08,Shetland Islands,2013-14,0.8502,46107,54232,0.9193,4181368,4548263,0.88565,107940.75,120880.25,Rural
CORP08,Shetland Islands,2014-15,0.8486,44299,52204,0.9252,4195649,4534655,0.8894875,105175.25,117928.875,Rural
CORP08,Shetland Islands,2015-16,0.8732,44467,50924,0.9277,4112861,4433466,0.8848625,100757.125,116077.875,Rural
CORP08,Shetland Islands,2016-17,0.9025,48882,54163,0.9306,4273991,4592738,0.8993375,100223,111972.75,Rural
CORP08,Shetland Islands,2017-18,0.9081,49312,54302,0.9319,4177397,4482608,0.9005875,95591,104708.75,Rural
CORP08,Shetland Islands,2018-19,0.9163,50062,54636,0.9268,4337611,4680100,0.9122875,100286.625,108873.625,Rural
CORP08,Shetland Islands,2019-20,0.9186,50247,54698,0.9172,4189273,4567662,0.9181375,99445.25,107469.75,Rural
CORP08,Shetland Islands,2020-21,0.8956,40654,45394,0.9176,3340232,3640220,0.90585,83179.625,90086.75,Rural
CORP08,Shetland Islands,2021-22,0.9022,50062,55489,0.922,3915257,4246612,0.9090125,97331.875,105008.125,Rural
CORP08,Shetland Islands,2022-23,0.8952,50654,56582,0.9061,3892004,4295380,0.909475,94490.875,102551.5,Rural
CORP08,South Ayrshire,2010-11,0.8068,109045,135165,0.8954,4339672,4846881,0.8786625,113336.875,128601.25,2
CORP08,South Ayrshire,2011-12,0.8181,100308,122609,0.9019,4134110,4583818,0.874875,108592.625,124113.875,2
CORP08,South Ayrshire,2012-13,0.868,96082,110697,0.9047,4017146,4440209,0.880575,106468,120917.125,2
CORP08,South Ayrshire,2013-14,0.9234,87902,95192,0.9193,4181368,4548263,0.91245,106742.75,116883.25,2
CORP08,South Ayrshire,2014-15,0.8816,78804,89392,0.9252,4195649,4534655,0.9133625,115197.625,125217.125,2
CORP08,South Ayrshire,2015-16,0.9483,91508,96495,0.9277,4112861,4433466,0.9206375,113824.75,122907.625,2
CORP08,South Ayrshire,2016-17,0.9411,90116,95755,0.9306,4273991,4592738,0.921125,138628.25,147630.625,2
CORP08,South Ayrshire,2017-18,0.9541,92903,97375,0.9319,4177397,4482608,0.9086,126832.5,136361.5,2
CORP08,South Ayrshire,2018-19,0.9602,97036,101063,0.9268,4337611,4680100,0.9294,135656.125,144112.125,2
CORP08,South Ayrshire,2019-20,0.9537,95122,99740,0.9172,4189273,4567662,0.910525,122357.125,131440.625,2
CORP08,South Ayrshire,2020-21,0.9449,72960,77212,0.9176,3340232,3640220,0.8894375,75419.875,83344.75,2
CORP08,South Ayrshire,2021-22,0.9538,83694,87746,0.922,3915257,4246612,0.9072625,101047.375,110327.875,2
CORP08,South Ayrshire,2022-23,0.9445,99310,105142,0.9061,3892004,4295380,0.913875,107040.5,116576.125,2
CORP08,South Lanarkshire,2010-11,0.921,227875,247417,0.8954,4339672,4846881,0.885375,123260.75,135255.75,3
CORP08,South Lanarkshire,2011-12,0.9175,199376,217310,0.9019,4134110,4583818,0.8933625,129013.375,140613.25,3
CORP08,South Lanarkshire,2012-13,0.9036,213195,235934,0.9047,4017146,4440209,0.8968375,114495.875,124957,3
CORP08,South Lanarkshire,2013-14,0.8725,219470,251528,0.9193,4181368,4548263,0.8953875,116822.5,127826.75,3
CORP08,South Lanarkshire,2014-15,0.9476,252414,266381,0.9252,4195649,4534655,0.9128375,120448.125,128640.375,3
CORP08,South Lanarkshire,2015-16,0.9581,237481,247870,0.9277,4112861,4433466,0.924157143,123306.4286,130543.4286,3
CORP08,South Lanarkshire,2016-17,0.95,219470,231019,0.9306,4273991,4592738,0.8877125,116444,125899,3
CORP08,South Lanarkshire,2017-18,0.9455,256066,270827,0.9319,4177397,4482608,0.9163875,124746.375,133550.75,3
CORP08,South Lanarkshire,2018-19,0.9209,258487,280703,0.9268,4337611,4680100,0.901725,118291.125,129436.25,3
CORP08,South Lanarkshire,2019-20,0.8954,246358,275135,0.9172,4189273,4567662,0.88995,108814.25,121150.5,3
CORP08,South Lanarkshire,2020-21,0.907,214114,236058,0.9176,3340232,3640220,0.9183125,97708,105642.875,3
CORP08,South Lanarkshire,2021-22,0.9294,246525,265255,0.922,3915257,4246612,0.9193125,111694.125,120207.375,3
CORP08,South Lanarkshire,2022-23,0.918,254657,277332,0.9061,3892004,4295380,0.9033,109355.625,120380.75,3
CORP08,Stirling,2010-11,0.9094,95461,104969,0.8954,4339672,4846881,0.8786625,113336.875,128601.25,2
CORP08,Stirling,2011-12,0.9058,93294,102995,0.9019,4134110,4583818,0.874875,108592.625,124113.875,2
CORP08,Stirling,2012-13,0.9213,95316,103462,0.9047,4017146,4440209,0.880575,106468,120917.125,2
CORP08,Stirling,2013-14,0.9177,97060,105764,0.9193,4181368,4548263,0.91245,106742.75,116883.25,2
CORP08,Stirling,2014-15,0.9167,98120,107039,0.9252,4195649,4534655,0.9133625,115197.625,125217.125,2
CORP08,Stirling,2015-16,0.9107,93241,102382,0.9277,4112861,4433466,0.9206375,113824.75,122907.625,2
CORP08,Stirling,2016-17,0.8636,75570,87501,0.9306,4273991,4592738,0.921125,138628.25,147630.625,2
CORP08,Stirling,2017-18,0.786,65154,82897,0.9319,4177397,4482608,0.9086,126832.5,136361.5,2
CORP08,Stirling,2018-19,0.9243,139230,150639,0.9268,4337611,4680100,0.9294,135656.125,144112.125,2
CORP08,Stirling,2019-20,0.8295,82466,99421,0.9172,4189273,4567662,0.910525,122357.125,131440.625,2
CORP08,Stirling,2020-21,0.7421,55817,75212,0.9176,3340232,3640220,0.8894375,75419.875,83344.75,2
CORP08,Stirling,2021-22,0.8461,88605,104723,0.922,3915257,4246612,0.9072625,101047.375,110327.875,2
CORP08,Stirling,2022-23,0.9073,102669,113165,0.9061,3892004,4295380,0.913875,107040.5,116576.125,2
CORP08,West Dunbartonshire,2010-11,0.9029,134490,148959,0.8954,4339672,4846881,0.8888,188440.25,209389.25,Urban
CORP08,West Dunbartonshire,2011-12,0.8433,134306,159264,0.9019,4134110,4583818,0.9103,169058.75,183745.375,Urban
CORP08,West Dunbartonshire,2012-13,0.8332,138441,166156,0.9047,4017146,4440209,0.91745,173418,187595.375,Urban
CORP08,West Dunbartonshire,2013-14,0.8661,142475,164508,0.9193,4181368,4548263,0.9373625,191165,202942.625,Urban
CORP08,West Dunbartonshire,2014-15,0.9028,104017,115219,0.9252,4195649,4534655,0.941525,183635.125,195045.5,Urban
CORP08,West Dunbartonshire,2015-16,0.9081,90166,99292,0.9277,4112861,4433466,0.9423,191632.625,200972.25,Urban
CORP08,West Dunbartonshire,2016-17,0.9409,87806,93317,0.9306,4273991,4592738,0.9373125,178953.625,188589.875,Urban
CORP08,West Dunbartonshire,2017-18,0.9527,84075,88249,0.9319,4177397,4482608,0.943825,175004.75,185705,Urban
CORP08,West Dunbartonshire,2018-19,0.9834,84577,86002,0.9268,4337611,4680100,0.929425,187967.5,202590.5,Urban
CORP08,West Dunbartonshire,2019-20,0.947,84605,89340,0.9172,4189273,4567662,0.9187375,193042.5,210896.875,Urban
CORP08,West Dunbartonshire,2020-21,0.8945,54441,60861,0.9176,3340232,3640220,0.9202875,161221.5,175953.125,Urban
CORP08,West Dunbartonshire,2021-22,0.9074,66929,73760,0.922,3915257,4246612,0.91995,179333.75,195283.125,Urban
CORP08,West Dunbartonshire,2022-23,0.8877,70225,79107,0.9061,3892004,4295380,0.8977875,175613.5,197414.125,Urban
CORP08,West Lothian,2010-11,0.9111,149319,163894,0.8954,4339672,4846881,0.885375,123260.75,135255.75,3
CORP08,West Lothian,2011-12,0.9143,170078,186022,0.9019,4134110,4583818,0.8933625,129013.375,140613.25,3
CORP08,West Lothian,2012-13,0.9314,180406,193703,0.9047,4017146,4440209,0.8968375,114495.875,124957,3
CORP08,West Lothian,2013-14,0.9598,197858,206137,0.9193,4181368,4548263,0.8953875,116822.5,127826.75,3
CORP08,West Lothian,2014-15,0.9609,178612,185880,0.9252,4195649,4534655,0.9128375,120448.125,128640.375,3
CORP08,West Lothian,2015-16,0.9606,178896,186225,0.9277,4112861,4433466,0.924157143,123306.4286,130543.4286,3
CORP08,West Lothian,2016-17,0.9605,192619,200540,0.9306,4273991,4592738,0.8877125,116444,125899,3
CORP08,West Lothian,2017-18,0.9522,175337,184136,0.9319,4177397,4482608,0.9163875,124746.375,133550.75,3
CORP08,West Lothian,2018-19,0.9597,187070,194935,0.9268,4337611,4680100,0.901725,118291.125,129436.25,3
CORP08,West Lothian,2019-20,0.9553,146417,153274,0.9172,4189273,4567662,0.88995,108814.25,121150.5,3
CORP08,West Lothian,2020-21,0.9502,128031,134744,0.9176,3340232,3640220,0.9183125,97708,105642.875,3
CORP08,West Lothian,2021-22,0.9528,148083,155420,0.922,3915257,4246612,0.9193125,111694.125,120207.375,3
CORP08,West Lothian,2022-23,0.9495,152732,160854,0.9061,3892004,4295380,0.9033,109355.625,120380.75,3
CORP09,Aberdeen City,2018-19,0.9825,11745,11940,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Aberdeen City,2019-20,0.975,13130,13490,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Aberdeen City,2020-21,0.94,15900,16900,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Aberdeen City,2021-22,0.8675,12045,14035,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Aberdeen City,2022-23,0.845,14095,16435,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Aberdeenshire,2018-19,0.97,4705,4845,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Aberdeenshire,2019-20,0.97,5565,5750,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Aberdeenshire,2020-21,0.97,5880,6060,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Aberdeenshire,2021-22,0.9775,7205,7375,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Aberdeenshire,2022-23,0.98,8550,8715,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Angus,2018-19,0.9875,3260,3295,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Angus,2019-20,0.9825,3575,3630,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Angus,2020-21,0.99,3465,3495,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Angus,2021-22,0.98,3665,3755,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Angus,2022-23,0.9775,4210,4290,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,Argyll & Bute,2018-19,1,1345,1345,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Argyll & Bute,2019-20,1,1455,1460,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Argyll & Bute,2020-21,1,1520,1525,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Argyll & Bute,2021-22,1,1500,1500,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Argyll & Bute,2022-23,1,1590,1600,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,Clackmannanshire,2018-19,0.8675,1930,2225,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,Clackmannanshire,2019-20,0.9625,3165,3275,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,Clackmannanshire,2020-21,0.975,3380,3455,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,Clackmannanshire,2021-22,0.9675,2470,2555,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,Clackmannanshire,2022-23,0.9925,2700,2720,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Dumfries & Galloway,2018-19,0.925,5450,5875,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,Dumfries & Galloway,2019-20,0.8625,5910,6865,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,Dumfries & Galloway,2020-21,0.92,7545,8190,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,Dumfries & Galloway,2021-22,0.8725,6135,7060,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,Dumfries & Galloway,2022-23,0.8175,6630,8095,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Dundee City,2018-19,0.955,5560,5820,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,Dundee City,2019-20,0.9725,5730,5895,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,Dundee City,2020-21,0.9625,8295,8640,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,Dundee City,2021-22,0.9425,9080,9670,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,Dundee City,2022-23,0.8875,8385,9450,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,East Ayrshire,2018-19,0.9875,5955,6030,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,East Ayrshire,2019-20,0.995,5790,5825,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,East Ayrshire,2020-21,0.995,5890,5910,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,East Ayrshire,2021-22,0.9925,6095,6150,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,East Ayrshire,2022-23,0.995,6715,6725,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,East Dunbartonshire,2018-19,0.99,1830,1850,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,East Dunbartonshire,2019-20,0.995,2045,2060,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,East Dunbartonshire,2020-21,0.9875,3145,3190,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,East Dunbartonshire,2021-22,0.9775,2595,2645,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,East Dunbartonshire,2022-23,0.99,3095,3130,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,East Lothian,2018-19,0.9475,3310,3480,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,East Lothian,2019-20,0.9225,3640,3945,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,East Lothian,2020-21,0.935,3715,3960,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,East Lothian,2021-22,0.9225,4060,4405,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,East Lothian,2022-23,0.905,5810,6415,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,East Renfrewshire,2018-19,0.93,595,645,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,East Renfrewshire,2019-20,0.9675,625,645,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,East Renfrewshire,2020-21,0.995,705,715,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,East Renfrewshire,2021-22,0.9775,895,915,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,East Renfrewshire,2022-23,0.9925,1295,1310,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Edinburgh City,2018-19,0.9575,11185,11680,0.955,184925,193005,0.9375,4261.875,4384.375,Least Deprived
CORP09,Edinburgh City,2019-20,0.9825,14110,14365,0.9525,207235,217905,0.9290625,5026.875,5149.375,Least Deprived
CORP09,Edinburgh City,2020-21,0.9625,32420,33940,0.9375,255240,272875,0.924375,8039.375,8395.625,Least Deprived
CORP09,Edinburgh City,2021-22,0.99,30635,30920,0.9325,244450,263660,0.93625,7373.75,7707.5,Least Deprived
CORP09,Edinburgh City,2022-23,0.99,31245,31510,0.9175,258895,283160,0.933125,8110.625,8476.875,Least Deprived
CORP09,Eilean Siar,2018-19,1,190,190,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,Eilean Siar,2019-20,0.9675,200,205,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,Eilean Siar,2020-21,0.9875,270,285,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,Eilean Siar,2021-22,0.9925,285,290,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,Eilean Siar,2022-23,0.9925,290,290,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,Falkirk,2018-19,0.9975,5760,5790,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,Falkirk,2019-20,0.9925,5290,5320,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,Falkirk,2020-21,0.9875,4940,5000,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,Falkirk,2021-22,0.8525,3835,4645,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,Falkirk,2022-23,0.6925,3255,4720,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Fife,2018-19,0.99,18645,18850,0.955,184925,193005,0.951875,7118.125,7395,3
CORP09,Fife,2019-20,0.9975,26515,26650,0.9525,207235,217905,0.9578125,8455.625,8756.25,3
CORP09,Fife,2020-21,0.99,30325,30545,0.9375,255240,272875,0.9553125,10001.25,10424.375,3
CORP09,Fife,2021-22,0.99,28015,28240,0.9325,244450,263660,0.895625,9045.625,10037.5,3
CORP09,Fife,2022-23,0.99,30330,30640,0.9175,258895,283160,0.8759375,9636.25,10780,3
CORP09,Glasgow City,2018-19,0.9,26280,29160,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,Glasgow City,2019-20,0.84,29955,35625,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,Glasgow City,2020-21,0.81,36255,45070,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,Glasgow City,2021-22,0.8925,37405,42040,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,Glasgow City,2022-23,0.87,44795,51845,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,Highland,2018-19,0.995,3875,3900,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Highland,2019-20,0.995,3905,3935,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Highland,2020-21,0.99,4350,4390,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Highland,2021-22,0.94,6165,6630,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Highland,2022-23,0.93,5800,6255,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,Inverclyde,2018-19,1,3445,3450,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,Inverclyde,2019-20,1,3335,3335,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,Inverclyde,2020-21,1,3385,3395,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,Inverclyde,2021-22,0.9975,2675,2685,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,Inverclyde,2022-23,1,2830,2840,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,Midlothian,2018-19,0.9875,4005,4045,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Midlothian,2019-20,0.995,4450,4475,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Midlothian,2020-21,0.9975,5140,5165,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Midlothian,2021-22,0.99,5540,5600,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Midlothian,2022-23,0.99,4110,4165,0.895,135980,151770,0.944375,2263.125,2415.625,2
CORP09,Moray,2018-19,0.9275,2250,2415,0.955,184925,193005,0.9634375,2886.25,2992.5,2
CORP09,Moray,2019-20,0.9425,2385,2525,0.9525,207235,217905,0.9665625,3134.375,3245,2
CORP09,Moray,2020-21,0.985,2345,2380,0.9375,255240,272875,0.975,3302.5,3395,2
CORP09,Moray,2021-22,0.9825,2640,2695,0.9325,244450,263660,0.9603125,3677.5,3867.5,2
CORP09,Moray,2022-23,0.9775,2695,2755,0.9175,258895,283160,0.951116072,3825.625,4297.767857,2
CORP09,North Ayrshire,2018-19,0.9925,8155,8220,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,North Ayrshire,2019-20,0.99,8260,8340,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,North Ayrshire,2020-21,0.9925,6605,6650,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
CORP09,North Ayrshire,2021-22,0.9875,5455,5520,0.9325,244450,263660,0.958125,10455.625,11342.5,Most Deprived
CORP09,North Ayrshire,2022-23,0.995,6800,6835,0.9175,258895,283160,0.946160714,10790.625,12489.91071,Most Deprived
CORP09,North Lanarkshire,2018-19,0.975,15830,16230,0.955,184925,193005,0.9696875,8853.125,9351.875,Most Deprived
CORP09,North Lanarkshire,2019-20,1,15640,15685,0.9525,207235,217905,0.9634375,9289.375,10083.75,Most Deprived
CORP09,North Lanarkshire,2020-21,0.9475,15105,15960,0.9375,255240,272875,0.954375,10561.25,11894.375,Most Deprived
